SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
24631,1081 burrard street,university of british columbia,british columbia,vancouver,v6z 1y6
24704,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8l6
24752,1200 main street west,mcmaster university medical centre,ontario,hamilton,l8n 3z5
24776,8440112 street,university of alberta,alberta,edmonton,t6g 2b7
24795,800 commissioners road east,london health sciences centre,ontario,london,n6a 5w9
24871,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
24875,555 university avenue,royal belfast hospital for sick children,ontario,toronto,m5g 1x8
24877,8215 112th street,alberta health services,alberta,edmonton,t6g 2e1
24963,400 university avenue,saint john regional hospital,new brunswick,saint john,e2l 4l2
25008,10240 kingsway avenue,royal alexandra hospital,alberta,edmonton,t5h 3v9
25009,600 university avenue,mount sinai hospital  canada,,toronto,m5g 1x5
25046,339 windermere road,london health sciences centre,ontario,london,n6a 5a5
25047,4401144 burrard street,saint pauls hospital,british columbia,vancouver,v6z 2a5
25048,610 university avenuedrug development program,princess margaret hospital,ontario,toronto,m5g 2m9
25083,2953 health sciences center,university of calgary medicine,alberta,calgary,t2n 4
25084,600 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
25216,8440 112 street northwest,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2r7
25223,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3n1
25270,2590 boulevard laurier 2e étage bureau 225,clinique sp�cialis�e en allergie de la capitale,quebec,quebec city,g1v 4m6
25271,3195 granville street,vancouver allergy clinic,,vancouver,v6h 3k2
25272,202 st clair avenue west,gordon sussman clinical research inc,,toronto,m4v 1r2
25298,585 university avenue,university of toronto,,toronto,
25349,711 concession streethenderson juravinski hospital,hamilton health sciences corporation,ontario,hamilton,l8v 1c3
25350,339 windermere road,london health sciences centre,ontario,london,n6a 5a5
25355,585 university ave 11pmb174,university health network,ontario,toronto,m5g 2n2
25361,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8l6
25412,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
25413,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8n 3z5
25432,1001 decarie blvd,mcgill university health center,quebec,montreal,h4a 3j1
25433,3175 chemin côte saintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
25434,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8l6
25435,3175 ch de lane côtesaintecatherine pediatrics,sainte justine hospital,quebec,montreal,h3t 1c5
25469,medical oncologyhematology 610 university avenue 5220,princess margaret hospital,ontario,toronto,m5g2m9
25470,133129th street northwest,tom baker cancer centre,alberta,calgary,t2n 4
25471,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n3m5
25513,711 concession streetjuravinski hospital and cancer centre,hamilton health sciences corporation,ontario,hamilton,l8v 1c3
25533,5820 university avenue,dalhousie university,nova scotia,halifax,b3h 1
25580,8440 112 st nw,university of alberta hospital,alberta,edmonton,t6g 2b7
25582,820 sherbrooke street,cancer care manitoba,manitoba,winnepeg,r3a 1r9
25618,30 bond street,st michaels hospital,ontario,toronto,m5b 1w8
25637,2935 conroy road,ottawa allergy research corporation,ontario,ottawa,k1g 6c6
25638,8215 112th street,university of alberta,alberta,edmonton,t6g 2c8
25678,1560 sherbrooke east,chum notre dame hospital,quebec,montreal,h2l 4m1
25680,1160 burrard street,pacific nephrology group,british columbia,vancouver,v6t1z4
25686,585 university avenue,univerity of toronto,,toronto,
25693,1560 sherbrooke east,chum notre dame hospital,quebec,montreal,h2l 4m1
25706,1200 burrard streetvancouver infectious diseases centre,vancouver id research  care centre society,british columbia,vancouver,v6z 2c7
25707,855 west 12th avenuecentennial pavillion,hematology research  clinical trials unit  thrombosis program,british columbia,vancouver,v5z 1m9
25708,727 mcdermot avenue,university of manitoba,manitoba,winnipeg,r3e 3p5
25709,2100 bovaird drive east,brampton civic hospital,ontario,brampton,l6r 3j7
25760,1401 18e ruehopital de enfantjesus,chu de quebec,quebec,quebec,g1j 1z4
25773,650 16e avenue,mcgill university health center,quebec,lachine,h8s 3n5
25803,1276 south park st,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 2y9
25804,855 west 12th avenue,vancouver general hospital,british columbia,vancouver,v5z 1m9
25845,699 concession streetjuravinski cancer centre,hamilton health sciences corporation,ontario,hamilton,l8v 5c2
25861,610 university avenuedept of medical oncology and hematology,princess margaret hospital,ontario,toronto,m5g 2m9
25862,3175 chemin de la côtesaintecatherine,centre hospitalier universitaire saintejustine,quebec,montreal,h3t 1c5
25918,2705 boulevard laurier,centre hospitalier universitaire de quebec,quebec,quebec,g1v 4g2
25920,4001 leslie street,north york general hospital,ontario,toronto,m2k 1e1
25921,750 west broadway,liver and intestinal research centre,british columbia,vancouver,v5z 1h2
25925,76 stuart street,kingston general hospital,ontario,kingston,k7l 2v7
25959,820 sherbrooke street,cancer care manitoba,manitoba,winnepeg,r3a 1r9
25960,140929th street northwestdepartment of emergency medicine,foothills medical centre,alberta,calgary,t2n 2t9
25981,8440 112 street,university of alberta,alberta,edmonton,t6g 2b7
26008,2155 guy street,research institute of the mcgill university health center,quebec,montreal,h3h 2r9
26074,2100 bovaird drive eastbrampton civic hospital,william osler health centre,ontario,brampton,l6r 3j7
26218,1001 boulevard décarie,montreal childrens hospital,quebec,montreal,h4a 3j1
26219,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m5g 1x8
26227,1503 carling avenue,ottawa hospital,ontario,ottawa,k1y 4e9
26306,4480 oak street,the university of british columbia,british columbia,vancouver,v6h 3v4
26331,600 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
26343,1001 decarie blvd,montreal childrens hospital,quebec,montreal,h4a 3j1
26346,1361 avenue beaumont,institut orl de montreal,quebec,montroyal,h3p 2h7
26365,400 university avenue,saint john regional hospital,new brunswick,saint john,e2l 4l2
26366,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8n 3z5
26447,330 east columbia street,royal columbian hospital,british columbia,new westminster,v3l 3w7
26452,8440112 street,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2b7
26459,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
26600,cp 6128 succursale centreville,universit� de montr�al pavillon rogergaudry,quebec,montréal,h3c 3j7
26615,1401 18e rue,centre hospitalier universitaire de quebec,quebec,quebec city,g1j 1z4
26616,2300 tupper street,montreal childrens hospital,quebec,montreal,h3h 1p3
26620,555 university avenue,university health network,ontario,toronto,m5g 1x8
26649,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8l6
26755,11405 87 avenue northwest,university of alberta,alberta,edmonton,t6g 1c9
26805,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
26904,3175 cote saintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
26906,600 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
26907,10240 kingsway northwest,royal alexandra hospital,alberta,edmonton,t5h 3v9
26946,409 tache avenue,university of manitoba,manitoba,winnepeg,r2h 2a6
26990,101 humber college boulevard,william osler health centre,ontario,etobicoke,m9v 1r8
27027,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
27265,1664 dufferin street,liver care centre corporation,ontario,toronto,m6h 3m1
27266,820 sherbrook street,university of manitoba,manitoba,winnepeg,r3a 1r9
27268,5790 university avenue,dalhousie university,nova scotia,halifax,b3h 1v7
27293,3075 hospital gate,bone research and education centre,,oakville,l6m 1m1
27303,5790 universtiy avenuecentre for clinical research,nova scotia health authority capital district health authority,nova scotia,halifax,b3h 1v7
27304,2705 boulevard laurier,chu de quebecuniversite laval,quebec,quebec,g1v 4g2
27336,135 macbeath avenue,moncton hospital,new brunswick,moncton,e1c 6z8
27373,130 university campus,university of alberta,alberta,edmonton,t6g 2x8
27397,501 smyth road,ottawa hospital research institute,ontario,ottawa,k1h 8l6
27398,2705 boul laurier,centre hospitalier de luniversité laval,quebec,quebec,g1v 4g2
27409,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
27412,1276 south park street,nova scotia health authority capital district health authority,nova scotia,halifax,b3h 2y9
27439,1200 main streethealth sciences centre hsc3h1d,mcmaster university medical centre,ontario,west hamilton,l8n 3z5
27440,8308 114 street,university of alberta hospital,alberta,edmonton,t6g 2v2
27474,268 grosvenor street,saint josephs healthcare system,ontario,london,n6a 4v2
27494,1058 stdenis,centre hospitalier de luniversite de montreal,quebec,montreal,h2x 3j4
27495,1001 decarie blvd,mcgill university health centre muhc,quebec,montreal,h4a 3j1
27525,427 princess streetethgrington hall,queens university,ontario,kingston,k7l3n6
27526,375 south street,university of western ontario,ontario,london,n6a 4g5
27540,2065 finch avenue west,toronto digestive disease associates inc,ontario,toronto,m3n 2v7
27558,820 sherbrook street,health sciences centre  winnipeg,manitoba,winnipeg,r3a 1r9
27561,1560 rue sherbrooke east,chum notre dame hospital,quebec,montreal,h2l 4m1
27567,687 avenue des pins ouest,royal victoria regional health centre,quebec,montreal,h3a1a1
27589,2065 finch avenue west,toronto digestive disease associates inc,ontario,toronto,m3n 2v7
27592,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
27593,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
27616,1001 decarie blvd,royal victoria hospital,quebec,montreal,h4a 3j1
27664,1403 29th street northwestcumming school of medicine,university of calgary medicine,alberta,calgary,t2n 2t9
27665,600 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
27668,339 windermere road,lmc research org,ontario,london,n6a 5a5
27677,200 elizabeth street,university of toronto,ontario,toronto,m5g 2c4
27690,5820 university avenue,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 1v7
27703,339 windermere road,lmc research org,ontario,london,n6a 5a5
27707,600 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
27708,76 stuart streetmedical genetics connell 4,kingston general hospital,ontario,kingston,k7l 2v7
27716,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
27732,345 oconnell drive,medical consultants of western newfoundland,newfoundland and labrador,corner brook,a2h 7e5
27733,60 murray street,fred a litwin family centre in genetic medicine,ontario,toronto,m5t 3l9
27745,300 prince philip driveprovincial medical genetics program,eastern health  health sciences center general hospital,newfoundland and labrador,newfoundland,a1b3v6
27788,1001 decarie boulevard,montreal childrens hospital,quebec,montreal,h3a 1a1
27814,600 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
28008,cp 6128 succursale centreville,universit� de montr�al pavillon rogergaudry,quebec,montréal,h3c 3j7
28134,735 notre dame avenue,womens hospital,manitoba,winnipeg,r3e ol8
28219,1001 boulevard décarie,montreal childrens hospital,quebec,montreal,h4a 3j1
28261,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
28327,3801 university street,montreal neurological institute and hospital,quebec,montreal,h3a 2b4
28328,2211 wesbrook mall,the university of british columbia,british columbia,vancouver,v6t 2b5
28457,,st michaels hospital,,,
28499,2950 chemin de polytechnique,hotel dieu du centre hospitalier de luniversite de montreal,quebec,montreal,h3c 1j4
28502,899 12th avenue west,vancouver general hospital,british columbia,vancouver,
28537,218 percy street,canadian centre for research on diabetes,ontario,smiths falls,k7a4w8
28546,725 parkdale avenueuniversity of ottawa  institut de recherche de lhospital dottawa,ottawa hospital,ontario,ottawa,k1y 4e9
28547,1440 14th avenue,regina general hospital,saskatchewan,regina,s4p 0w5
28552,2075 bayview avenuesunnybrook research institute sri,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
28588,1200 main street west,mcmaster university medical centre,ontario,hamilton,l8n 3z5
28595,1967 riverside drive,ottawa hospital,,ottawa,k1h7w9
28620,2775 laurel street,vancouver general hospital,british columbia,vancouver,v5z1m9
28631,339 windermere road,london health sciences centre,ontario,london,n6a 5a5
28758,1647 woodroffe avenue,center for pediatric excellence,ontario,ottawa,k2g 1w2
28759,3280 hospital drive northwest,foothills medical centre,alberta,calgary,t2n 4z6
28763,1647 woodroffe avenue,center for pediatric excellence,ontario,ottawa,k2g 1w2
28785,269 boulevard saint jean,clinical research consultant group,quebec,pointe claire,h9r 3j1
28786,clinical skills building,the university of western ontario,ontario,london,n6a 5c1
28856,300 rossland road,the kids clinic,ontario,ajax,l1z 0m1
28862,3280 hospital drive northwest,foothills medical centre,alberta,calgary,t2n 4z6
28893,5657 spring garden road,halifax allergy and asthma associates,nova scotia,halifax,b3j 3r4
28915,,university of western ontario,,,
28927,1160 burrard street,providence health care research institute,british columbia,vancouver,v6t1z4
28941,585 university ave,university health network,ontario,toronto,m5g 2n2
29008,425 saint mary avenue,winnipeg clinic,manitoba,winnepeg,r3c 0n2
29009,110  470 hensall circle,cheema research inc,ontario,mississauga,l5a 3v4
29010,219 main street,clinic source unique,ontario,hawkesbury,k6a 1a1
29011,401 smyth road,childrens hospital of eastern ontario,ontario,ottawa,k1h 8l1
29037,401 smyth road,childrens hospital of eastern ontario,ontario,ottawa,k1h 8l1
29093,73 water street north vascular risk modification clinic,joanne f liutkus medicine professional corporation,ontario,cambridge,n1r 7l6
29094,1278 tower road,nova scotia health authority capital district health authority,nova scotia,halifax,b3h 2y9
29095,103 hospital drive,university of saskatchewan,saskatchewan,saskatoon,s7n 0w8
29096,715 coronation boulevard,dr saul vizel cardiac research office,ontario,cambridge,n1r 7r1
29097,2951 walkers line,jbn medical diagnostic services inc,ontario,burlington,l7m 4y1
29098,381 church street,markham stouffville,ontario,markham,l6b 1a1
29123,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
29193,250 harding boulevard west,richmond hill childrens clinic,ontario,richmond hill,l4c 9m7
29196,490 bramalea road,aggarwal and associates ltd,ontario,brampton,l6t 0g1
29366,610 university avenue,princess margaret hospital,ontario,toronto,m5g 2m9
29390,50 charlton avenue east,st josephs healthcare hamilton,ontario,hamilton,l8n 4a6
29391,3175 chemin côte saintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
29404,3175 cote saintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
29500,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
29501,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
29516,2950 chemin de polytechniquemarcellecoutu pavilion,centre hospitalier de luniversite de montreal hospital notre dame,quebec,montreal,h3c 1j4
29523,725 parkdale avenue,ottawa hospital,ontario,ottawa,k1y 4e9
29575,803 1st avenue north east,heart health research,alberta,calgary,t2e 7c5
29576,2880 chemin des quatre bourgeois,centre medical des halles,quebec,quebec city,g1v 4p9
29577,237 barton street east mcmaster clinic,hamilton general hospital,ontario,hamilton,l8l 2x2
29578,644 topsail road,topsail road medical clinic,newfoundland,saint johns,a1e2e2
29579,750 spadina crescent east,arun nayar md,saskatchewan,saskatoon,s7k 3h3
29580,2830 keele street,keele medical place,ontario,north york,m3m 3e5
29627,513715 mcdermot avenue,manitoba institute of child health,manitoba,winnipeg,r3e 3p4
29630,1213 4th street southwest,diabetes education centre,,calgary,t2r 0x7
29635,11402 university avenue,university of alberta,alberta,edmonton,t6g 2j3
29656,1605 gordon drive,medical arts health research group,,kelowna,viy 3g8
29664,301 1100 sheppard ave east,infant child and adolescent nutrition clinic,ontario,toronto,m2k 2w1
29710,3175 chemin de la côtesaintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
29785,800 commissioners road east,london health sciences centre,ontario,london,n6a 5w9
29786,300 prince philip drive,general hospital health sciences centre,newfoundland and labrador,st johns,a1b 3v6
29787,950 28th ave w,child and family research institute,british columbia,vancouver,v5z 4h4
29788,1058 rue saintdenis,centre hospitalier de luniversite de montreal,quebec,montreal,h2x 3j4
29793,825 coxwell avenue,toronto east general hospital,ontario,toronto,m4c 3e7
29867,1200 main street wes,mcmaster university  hamilton health sciences,ontario,hamilton,l8n 3z5
29910,300 prince philip drive,eastern health  health sciences center general hospital,,saint johns,a1b3v6
29950,3001 avenue 12e northhôpital fleurimont,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
29951,30 the queensway,st josephs health centre,ontario,toronto,m6r 1b5
29956,5790 university avenue,nova scotia health authority capital district health authority,nova scotia,halifax,b3h 1v7
29957,201280 main street westmichael g degroote institute for infectious disease research iidr,mcmaster university medical centre,ontario,hamilton,l8s 4l8
29958,1001 decarie boulevardroyal victoria hospital,mcgill university health center,quebec,montreal,h4a 3j1
29995,3075 hospital gate,bone research and education centre,ontario,oakville,l6m 1m1
30017,1560 east sherbrooke porte k6209department de microbiologie et infectiologie,chum notre dame hospital,quebec,montreal,h2l 4m1
30018,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m5g 1x8
30020,3120 boul taschereau,hopital charles le moyne,quebec,greenfield park,j4v 2h1
30021,400 university avenue,saint john regional hospital,new brunswick,saint john,e2l 4l2
30033,11560 university avenueclinical trials unit,cross cancer institute,alberta,edmonton,t6g 1z9
30041,1001 decarie boulevardblock e,mcgill university health center,quebec,montreal,h4a 3j1
30076,960 notre dame avenue,sudbury regional hospital,ontario,sudbury,p3a 2t4
30077,1401 18e rue,hopital de lenfant jesus,quebec,quebec city,g1j 1z4
30078,575 west 8th avenue,vancouver general hospital,british columbia,vancouver,v5z 1
30079,339 windermere road,london health sciences centre,ontario,london,n6a 5a5
30087,8215 112th street,alberta health services,alberta,edmonton,t6g 2c8
30088,600 west 10th avenue,british columbia cancer agency,british columbia,vancouver,v5z 4e6
30097,575 west 8th avenuedepartment critical care eschelon building,vancouver general hospital,british columbia,vancouver,v5z 1
30103,2705 boul laurier,centre hospitalier universitaire de quebec,quebec,quebec,g1v 4g2
30138,hospital maisonneuve  rosemont 5414 boulevard lassomption 3rd floor microbiologie,ciusssdel’estdel’îledemontréal,quebec,montreal,h1t 2m4
30142,546 pine avenue westoncology department,mcgill university,quebec,montreal,h9k 1p6
30143,700 university avenuehydro place building,princess margaret cancer centre,ontario,toronto,mg 1z6
30144,687 pine avenue west,royal victoria regional health centre,quebec,montreal,h3a 1a1
30146,725 parkdale avenue,ottawa hospital,ontario,ottawa,k1y 4e9
30147,11560 university avenueclinical trials unit,cross cancer institute,alberta,edmonton,t6g 1z9
30148,33303330 hospital dr nw,alberta health services,alberta,calgary,t2n 4n1
30163,3001 12e avenue nordcomité d’éthique de la recherche,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
30164,1280 main street west,mcmaster university medical centre,ontario,hamilton,l8n 3z5
30166,1796 summer st,halfax infirmary,nova scotia,halifax,b3h 3a7
30176,501 smyth rd bin 201,ottawa hospital research institute,ontario,ottawa,k1h 8l6
30206,3755 cote sainte catherine roadoncology departmnt,sir mortimer b davis jewish general hospital,quebec,montreal,h3t 1e2
30207,427 princess streetethgrington hall,queens university,ontario,kingston,k7l3n6
30208,750 base line road east,lawson health research institute,ontario,london,n6c 2r5
30209,6299 south street,dalhousie university,nova scotia,halifax,b3h 4h6
30210,3935 kincaid street,burnaby hospital,british columbia,burnaby,v5g 2x6
30213,445660 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
30249,501 smith road,ottawa hospital,ontario,ottawa,k1h 8l6
30277,saint john regional hospital po box  cp 2100 research services,saint john regional hospital,new brunswick,saint john,e2l 4l2
30278,117 king street east,oshawa clinic,ontario,oshawa,l1h 1b9
30279,699 concession street,juravinski cancer centre,ontario,hamilton,l8v 5c2
30286,32900 marshall roadabbotsford centre,abbotsford regional hospital and cancer care centre,british columbia,abbotsford,v2s 0c2
30322,2935 conroy road,ottawa allergy research corporation,ontario,ottawa,k1g 6c6
30344,3175 ch de la cotesaintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
30392,200 elizabeth street,university health network,ontario,toronto,m5g 2c4
30405,3075 hospital gate,bone research and education centre,ontario,oakville,l6m 1m1
30435,1280 main street west,mcmaster university medical centre,ontario,hamilton,l8n 3z5
30446,1401 18e rue,chu de quebecuniversite laval,quebec,quebec,g1j 1z4
30455,7701190 hornby street,saint pauls hospital,british columbia,vancouver,v6z 2k5
30456,130 university campus,university of alberta,alberta,edmonton,t6g 2x8
30460,800 commissioners road east,london health sciences centre,ontario,london,n6a5w9
30480,399 bathurst street,toronto western hospital,ontario,toronto,m5t 2s8
30525,5415 boulevard de lassomption,hôpital maisonneuverosemont,quebec,montreal,h1t 2m4
30526,2111 finch avenue west,humber river regional hospital,ontario,toronto,m1n 1n1
30527,980 oliver road,thunder bay regional health sciences centre,ontario,thunder bay,p7b 6v4
30528,300 prince philip drive,memorial university of newfoundland,newfoundland and labrador,st johns,a1b 3v6
30529,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
30570,4480 oak street,the university of british columbia,british columbia,vancouver,v6h 3v4
30585,50 charlton avenue east,saint josephs healthcare system,ontario,hamilton,l8n 4a6
30586,8440 112 street,university of alberta,alberta,edmonton,t6g 2b7
30677,8th floor 2775 laurel streetgordon  leslie diamond health care centre,vancouver general hospital vgh,british columbia,vancouver,v5z 1m9
30694,8440112 street northwest853 medical sciences building,university of alberta hospital,alberta,edmonton,t6g 2b7
30738,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
30745,2211  wesbrook mall,university of british columbia ubc hospital,,vancouver,v6t 2b5
30748,2888 shaganappi trail northwest,university of calgary,alberta,calgary,t3b 6a8
30749,8440 112th street,university of alberta,alberta,edmonton,t6g 2b7
30753,339 windermere road,london health sciences centre,ontario,london,n6a 5a5
30764,3755 cote sainte catherine roadroom g19,jewish general  hospital,quebec,montreal,h3t1e2
30765,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8l6
30818,8440  112 street nwwalter c mackenzie health sciences centre wmc,university of alberta hospital,alberta,edmonton,ab t6g 2b7
30890,600 university avenue,mount sinai hospital,ontario,toronto,m5g 1x5
30891,2065 finch avenue west,toronto digestive disease associates inc,ontario,toronto,m3n 2v7
30895,2705 boulevard laurier,chu de quebecuniversite laval,quebec,quebec,g1v 4g2
30898,5790 university avenuecenter for clinical research,nova scotia health authority capital district health authority,nova scotia,halifax,b3h 1v7
30972,pavillion saintfrancois dassise 10 rue de lespinay,centre hospitalier universitaire de quebec,quebec,quebec city,g1l3
30995,1001 decarie blvd,mcgill university health centre muhc  the montreal,quebec,montreal,h4a 3j1
30996,2888 shaganappi trail northwest,alberta childrens hospital,alberta,calgary,t3b 6a8
30997,800 commissioners road east,london health sciences centre,ontario,london,n6k 5w9
30998,58505980 university ave,iwk health centre,nova scotia,halifax,b3k 6r8
31083,2600 boulevard laurierresearch transition facility 4016 rtf,clinique spécialisée en allergie de la capitale,quebec,quebec city,g1v 4m6
31089,11405  87 avenue nwuniversity of alberta 4085 edmonton clinic health academy,university of alberta,alberta,edmonton,t6g 1c9
31105,820 sherbrook street,university of manitoba,manitoba,winnipeg,r3a 1r9
31207,5850 university avenue,iwk health centre,nova scotia,halifax,b3k 6r8
31233,3001 12th avenue north,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
31234,2775 laurel streetadult metabolic clinic,vancouver general hospital,british columbia,vancouver,v5z 1m9
31314,200 elizabeth streetuniversity health network,toronto general hospital,ontario,toronto,m5g 2c4
31315,2500 university drive northwest,the governors of the university of calgary,alberta,calgary,t2n 1n4
31338,1190 hornby streetfacility of medicine,bc women’s hospital and health centre,british columbia,vancouver,v6z 2k5
31340,8440 112 street northwest,university of alberta hospital,alberta,edmonton,t6g 2b7
31341,5400 boul gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
31412,1 hospital court,lakeridge health center,ontario,oshawa,l1g 2b9
31456,62 barrie streetcenter for applied urological research,kingston general hospital,ontario,ontario,k7m 3j7
31457,4896  boulevard taschereau,recherche sepmus inc,quebec,greenfield park,j4v 2j2
31460,200 elizabeth street,toronto general hospital,ontario,toronto,m5g 2c4
31461,11350 83 ave,university of alberta,alberta,edmonton,t6g 2g3
31470,3280 hospital drive northwest,university of calgary,alberta,calgary,t2n 4z6
31499,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
31503,790 commissioners road east,london regional cancer center,ontario,london,n6a 4l6
31529,600 west 10th avenue,british columbia cancer agency,british columbia,vancouver,v5z 4e6
31530,2100 bovaird drive east,william osler health system,ontario,brampton,l6r 3j7
31532,1503 carling avenue,ottawa hospital,ontario,ottawa,k1y 4e9
31534,2725 chemin sainte foy,institut universitaire de cardiologie et de pneumologie,quebec,quebec city,g1v 4g5
31550,362 lacewood drive,true north clinical research,nova scotia,halifax,b3s 1m7
31555,1615 dundas street east,the kids clinic,ontario,whitby,l1n 2l1
31569,800 commissioners road east,london health sciences centre,ontario,london,n6a5w9
31570,531 atkinson avenue,lifestyle metabolism center thornhill ltd,ontario,thornhill,l4j 8l7
31571,2b  1723 kipling avenue,lmc clinical research inc  diabetes and endocrinology  ppds,ontario,etobicoke,m9r 4e1
31584,555 university avenue,university of toronto,ontario,toronto,m5g 1x8
31585,5940 macleod trail southwest,calgary metabolic education and research centre,alberta,calgary,t2h 2g4
31592,151b dunlop street east,dr sudhir rajkhowa,ontario,barrie,l4m 1b2
31597,221679 davis drive,skds research inc,ontario,newmarket,l3y 5g8
31598,245 pleasant street,atlantic adhd center,nova scotia,dartmouth,b2y 1h6
31618,1001 decarie blvd,mcgill university health centre muhc  the montreal,quebec,montreal,h4a 3j1
31635,3755 côte ste catherine road,sir mortimer b davis jewish general hospital,quebec,montreal,h3t 1e2
31638,600 university avenue,mount sinai hospital  canada,ontario,toronto,on m5g 1x5
31655,201 georgian driveoncology clinical trials office,royal victoria regional health centre,ontario,barrie,l4m 6m2
31828,1929 bayview avenue,lmc clinical research inc  diabetes and endocrinology  ppds,ontario,toronto,m4g 3e8
31829,41022775 laurel street,bc diabetes,british columbia,vancouver,v5z 1m9
31839,3175 ch de la cotesaintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
31865,300 140 oxford street east,oxford aim clinic,ontario,london,n6a 5r9
31866,344 hume street,moran medical centre,ontario,collingwood,l9y 1w3
31867,496 topsail road,first line medical services ltd,newfoundland,saint johns,a1e 2c2
31868,60 street clair avenue east,centre medical acadie,,toronto,m4t 1
31869,9255 woodbine avenue,anapharm,ontario,markham,l6c 1y9
31870,4 robinson north,recherches cliniques theradev,quebec,granby,j2g 8z9
31871,1274750th street,medicentres canada incorporated,alberta,edmonton,t5a 4l8
31874,1001 decarie boulevard,mcgill university health center,quebec,montreal,h4a 3j1
31932,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
31986,5415 boul de lassomption,hôpital maisonneuverosemont,quebec,montreal,h1t 2m4
31993,3001 12e avenue nordcomité d’éthique de la recherche,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
31994,2705 boul laurier,centre hospitalier universitaire de quebec,quebec,quebec,g1v 4g2
32003,11560 university avenueclinical trials unit,cross cancer institute,alberta,edmonton,t6g 1z9
32007,hopital de lenfantjesus hej lodge1401 18e rue 3rd fl,hopital de lenfant jesus,quebec,quebec,g1j 1z4
32034,300112th avenue north rheumatology divisionrheumatology division,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
32035,2705 boulevard laurier,centre hospitalier universitaire de quebec,quebec,sainte foy,g1v 4g2
32036,2329 west mall,the university of british columbia,british columbia,vancouver,v6t 1z4
32037,18 pine street,shivinder jolly medicine,ontario,kitchener,n2h 5z8
32038,5955 veterans memorial lane,nova scotia health authority capital district health authority,nova scotia,halifax,b3h 2e1
32039,687 pine west avenue,mcgill university health center,quebec,montreal,h3a1a1
32054,1200 main street westhamilon health science center chedoke hospital,mcmaster university  hamilton health sciences,ontario,hamilton,l8n 3z5
32077,3801 university street room 207 qc h3a 2b4,montreal neurological institute and hospital,quebec,montreal,h3a 2b4
