SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,Unnamed: 15,CONCAT_ADDRESS
7959,CDM,PPD,Pevonedistat-3001,1-16QY90Y,,Italy,irccs ospedale pediatrico bambino gesù  incipit  pin,roma,roma,00165,,99,piazza s onofrio 4uoc farmacia ospedaliera
7960,CDM,IQVIA,SHP633-304,0427,1-2QPNU9L,Italy,ospedale pediatrico bambino gesù,roma,roma,00165,,100,piazza s onofrio 4
7965,CDM,IQVIA,071301,381,1-2SMK13T,Italy,ospedale pediatrico bambino gesù,rome,roma,00165,,105,piazza sant’onofrio 4padiglione giovanni paolo 2 3 piano stanza k5
7966,CDM,PPD,SHP647-307,1-170PXOP,,Italy,complesso integrato columbus,roma,roma,00168,,106,via g moscati 31unità operativa di medicina interna e gastroenterologia
7972,CDM,PPD,SHP647-304,1-4MLLRP6,,Italy,fondazione policlinico universitario a gemelli,emiliaromagna,roma,00168,,112,largo a gemelli 8
7974,CDM,PPD,MLN0002-3025,3025-28005,,Italy,fondazione policlinico universitario a gemelli,lazio,roma,00168,,114,largo a gemelli  8
7976,CDM,PPD,SHP647-301,301-165,,Italy,fondazione policlinico universitario a gemelli,lazio,roma,00168,,116,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegato
7983,CDM,PPD,SHP647-301,301-141,,Italy,fondazione policlinico universitario a gemelli,lazio,roma,00168,,123,largo agostino gemelli 8cemad
7991,CDM,PPD,SHP607-202,149,,Italy,fondazione policlinico universitario a gemelli,lazio,roma,00168,,131,largo agostino gemelli 8uoc di neonatologia
7994,CDM,PPD,TAK-007-2001,1-87KNHS5,,Italy,fondazione policlinico universitario a gemelli,lazio,roma,00168,,134,via giuseppe moscati 31
7998,CDM,PPD,SHP675-301,1-3P63B7G,,Italy,fondazione policlinico universitario a gemelli,roma,roma,00168,,138,largo a gemelli 8unità terapia intesiva cardiologica e subintensiva
8001,CDM,PRA,Ponatinib-3001,28006,1-1L9OC34,Italy,fondazione policlinico universitario agostino gemelli,roma,roma,00168,,141,largo a gemelli 8
8004,CDM,IQVIA,SHP677-304,386,1-4CW60O3,Italy,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00168,,144,largo agostino gemelli 8farmacia interna primo piano ala f stanza f194
8011,CDM,PPD,TAK-079-1005,1-5D7EP3D,,Italy,azienda policlinico umberto i,lazio,roma,00185,,151,viale università 30dipartimento di neuroscienze
8012,CDM,PPD,MLN0002-3025,3025-28002,,Italy,sapienza university of rome,lazio,roma,00185,,152,piazzale aldo moro 5
8013,CDM,PPD,SHP675-301,1-3P63B6S,,Italy,ospedale di belcolle,lazio,viterbo,01100,,153,strada sammartinese
8015,CDM,PPD,C16029,1-Y42CLF,,Italy,azienda ospedaliera s maria di terni,umbria,terni,05100,,155,viale tristano di jaonnuccio 1struttura complessa di oncoematologia
8018,CDM,PPD,Pevonedistat-3001,1-1AR0DTD,,Italy,azienda sanitaria universitaria integrata di udine  po universitario santa maria della misericordia,umbria,perugia,06122,,158,via brunamonti 51
8019,CDM,PRA,AP26113-13-301,476,1-1FB8FX2,Italy,azienda ospedaliera di perugia,perugia,perugia,06132,,159,sc oncologia medicavia gdottori 1
8020,CDM,PPD,P2002,1-5PK159O,,Italy,ospedale santa maria della misericordia di perugia,umbria,perugia,06156,,160,piazza menghinistruttura complessa di ematologia con trapianto di midollo osseo
8022,CDM,PPD,Pevonedistat-2001,w1-IPDFHL,,Italy,azienda ospedaliera universitaria di sassari,sardegna,sassari,07100,,162,viale san pietro 12universita degli studi di sassari istituto di ematologia
8023,CDM,IQVIA,SHP643-303,166,1-4S2B7HV,Italy,azienda ospedaliera di cagliari  presidio monserrato,monserrato,cagliari,09042,,163,ss 554 km 4500
8025,CDM,PPD,IOS,166,,Italy,presidio policlinico di monserrato,sardegna,monserrato,09042,,165,ss 554 bivio per sestu
8026,CDM,PPD,MLN0002-3025,1-9W1QSV3,,Italy,clinica pediatrica e malattie rare,sardegna,cagliari,09121,,166,via jenner
8027,CDM,ICON,C25003,,86993,Italy,ospedale oncologico businco ematologia e ctmo,italy,cagliari,09121,,167,7° piano ala b via edward jenner 1
8028,CDM,PPD,SHP647-304,1-190MAK8,,Italy,ao brotzu  clinica di neuropsichiatria dellinfanzia e delladolescenza  incipit – pin,cagliari,cagliari,09134,,168,piazzale ricchi 1sc gastroenterologia
8029,CDM,PPD,SHP647-305,1-16352HN,,Italy,ao brotzu  clinica di neuropsichiatria dellinfanzia e delladolescenza  incipit – pin,cagliari,cagliari,09134,,169,piazzale ricchi 1
8033,CDM,PRA,Brigatinib-2002,28008,1-1KAJK4O,Italy,azienda ospedaliero  universitaria san luigi gonzaga,torino,orbassano,10043,,173,scdu malattie apparato respiratorio 5 ad indirizzo oncologicovia regione gonzole 10
8034,CDM,PPD,C16029,28008,,Italy,azienda sanitaria ospedaliera s luigi gonzaga,piemonte,orbassano,10043,,174,regione gonzole 10divisione di medicina interna ed ematologia
8035,CDM,PPD,C16029,1-Y42KSF,,Italy,azienda sanitaria ospedaliera s luigi gonzaga,piemonte,orbassano,10043,,175,regione gonzole 10
8039,CDM,IQVIA,C14012,28003,1-4CFQXD,Italy,azienda ospedaliera città della salute e della scienza di torino,candiolo,torino,10060,,179,strada provinciale 142
8040,CDM,PPD,C16029,28014,,Italy,fondazione del piemonte per l’oncologia irccs,piemonte,candiolo,10060,,180,strada provinciale di none 142
8041,CDM,PPD,SHP675-301,1-3P69UMH,,Italy,università degli studi di torino,piemonte,torino,10123,,181,corso dogliotti 14scdu endocrinologia diabetologia e metabolismo
8042,CDM,PPD,TAK-981-1501,28003,,Italy,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10124,,182,via ventimiglia 3dipartimento di discipline ginecologiche e ostetriche
8043,CDM,IQVIA,TAK-831-2002,28004,1-45LSMH9,Italy,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10124,,183,via cherasco 11
8044,CDM,PPD,Pevonedistat-1016,1-3LK7HT8,,Italy,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126,,184,corso bramante 88ematologia
8048,CDM,PPD,C16029,1-Y43S3I,,Italy,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126,,188,via genova 3unità operativa ematologia 1
8051,CDM,PPD,C16021,28101,,Italy,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126,,191,corso bramante 88struttura complessa ematologia u
8052,CDM,PPD,P2002,1-5M0H8LV,,Italy,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126,,192,corso bramante 88
8053,CDM,PPD,SHP647-304,304-153,,Italy,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126,,193,corso bramante 8890gastroenterologia u
8060,CDM,IQVIA,C25004,28001,1-272ZSCD,Italy,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126,,200,piazza polonia 94
8061,CDM,PRA,C34004,28004,1-1C872YU,Italy,azienda ospedaliera universitaria citta della salute e della scienza di torino,piemonte,torino,10126,,201,struttura complessa di ematologiacorso bramante 8890
8063,CDM,ICON,C25001,,69841,Italy,azienda sanitaria ospedaliera sgiovanni battista molinette,italy,torino,10126,,203,ospedale sgiovanni battista molinettedermatologia 2corso bramante 8890
8064,CDM,PPD,SHP620-302,612,,Italy,ospedale infantile regina margherita  incipit  pin,piemonte,torino,10126,,204,piazza polonia 94sc oncoematologia pediatrica e centro trapianti
8066,CDM,PPD,Brigatinib-1003,1-61ET82J,,Italy,ospedale infantile regina margherita  incipit  pin,torino,turin,10126,,206,piazza polonia 94
8068,CDM,PPD,Pevonedistat-1016,1-3LK7HS6,,Italy,azienda ospedaliera ordine mauriziano di torino,piemonte,torino,10128,,208,via magellano n1ospedale umberto i di torino dipartimento strutturale medico  scdu ematologia
8070,CDM,PPD,Alofisel-5003,1-3DBC2NY,,Italy,azienda ospedaliera ordine mauriziano di torino,piemonte,turin,10128,,210,via ferdinando magellano 1
8071,CDM,PPD,SHP647-307,307-152,,Italy,azienda ospedaliera ordine mauriziano di torino,torino,torino,10128,,211,via ferdinando magellano 1sc gastroenterologia
8075,CDM,IQVIA,TAK-743-3001,171,1-553RSJ8,Italy,ospedale mauriziano umberto i,torino,torino,10128,,215,largo filippo turati62
8077,CDM,PPD,C16019,1-2R71DN,,Italy,azienda sanitaria ospedaliera s croce e carle,piemonte,cuneo,12100,,217,via m coppino 26struttura complessa ematologia
8080,CDM,ICON,C25003,,86997,Italy,ospedale civile di cuneo santa croce e carle,cuneo,cuneo,12100,,220,divisione di cardiologia  utic
8084,CDM,IQVIA,241501,121,1-2SW0CRE,Italy,azienda ospedaliera nazionale santi antonio e biagio e cesare arrigo,alessandria,alessandria,15100,,224,via venezia 16
8085,CDM,PPD,Pevonedistat-3001,1-16QY93S,,Italy,azienda ospedaliera santi antonio biagio e cesare arrigo,piemonte,allessandria  al,15100,,225,via venezia 18struttura complessa oncologia  dipartimento oncoematologico
8086,CDM,PPD,Vedolizumab-4013,28002,,Italy,azienda ospedaliera san camillo forlanini,lazio,rome,152,,226,circonvallazione gianicolense 87department of gastroenterology
8088,CDM,PRA,C31004,28005,1-1C5O1GU,Italy,ente ospedaliero ospedali galliera,genova,genova,16128,,228,via mura delle cappuccine 1416128 genova
8089,CDM,PRA,AP24534-14-203,528,1-1FD38H4,Italy,azienda ospedaliera universitaria san martino,genova,genova,16132,,229,clinica ematologicalargo rosanna benzi 10
8092,CDM,PRA,Brigatinib-3001,28014,1-1L6OLPH,Italy,azienda policlinico san martino,genova,genova,16132,,232,oncologia medica alargo rosanna benzi 10
8093,CDM,PRA,Ponatinib-3001,28009,1-1L9MV45,Italy,azienda policlinico san martino,liguria,genova,16132,,233,largo rosanna benzi 10
8095,CDM,PPD,TAK-079-1005,28503,,Italy,irccs aou san martino,liguria,genova,16132,,235,largo daneo  3dipartimento di neuroscienze riabilitazione oftalmologia genetica e scienze maternoinfantiliunità operativa clinica neurologica
8096,CDM,PPD,SHP647-306,1-170R17H,,Italy,irccs az osp universitaria san martino ist,liguria,genova,16132,,236,largo r benzi 10clinica gastroenterologica con endoscopia
8103,CDM,PPD,C16019,1-4D1JKJ,,Italy,irccs az osp universitaria san martino ist,liguria,genova,16132,,243,largo rosanna benzi 10
8107,CDM,PPD,Pevonedistat-1016,1-3LK7HRG,,Italy,ospedale policlinico san martino,liguria,genova,16132,,247,largo rosanna benzi 10unità operativa clinica ematologica
8110,CDM,PPD,SHP647-303,1-5HGRWRT,,Italy,università degli studi di genova,liguria,genoa,16132,,250,largo rosanna benzi 10unità operativa clinica gastroentologica con endoscopia  dipartimento medicina interna
8112,CDM,PPD,SHP647-304,1-5HC5ZVV,,Italy,università degli studi di genova,liguria,genova,16132,,252,largo rosanna benzi 10unità operativa clinica gastroentologica con endoscopia  dipartimento medicina interna
8115,CDM,PPD,SHP620-303,1-MCQSUI,,Italy,istituto g gaslini ospedale pediatrico irccs  incipit  pin,genova,genova,16147,,255,via gerolamo gaslini 5 padiglione n 12uosd trapianto staminali emopoietiche
8116,CDM,PPD,SHP620-302,1-SV834S,,Italy,istituto g gaslini ospedale pediatrico irccs  incipit  pin,genova,genova,16147,,256,via gerolamo gaslini 5 padiglione n 12
8118,CDM,PPD,Brigatinib-1002,1-61FJUOY,,Italy,istituto g gaslini ospedale pediatrico irccs  incipit  pin,liguria,genoa,16147,,258,largo gerolamo gaslini 5dipartimento di onco – ematologia pediatrica
8120,CDM,PPD,MLN0002-3024,1-83KIH8A,,Italy,istituto g gaslini ospedale pediatrico irccs  incipit  pin,liguria,genova,16147,,260,l go g gaslini 5dipartimento di ematologia e oncologia pediatrica
8123,CDM,PPD,SHP607-202,152,,Italy,istituto g gaslini ospedale pediatrico irccs  incipit  pin,liguria,genova,16147,,263,largo g gaslini 5
8127,CDM,PPD,P2002,1-5PK159C,,Italy,university policlinico gemelli,toscana,roma,168,,267,largo gemelli 1unità operativa complessa oncologia medica
8128,CDM,PPD,TAK-079-1005,28502,,Italy,azienda ospedaliera santandrea,lazio,roma,189,,268,via di grottarossa 10351039uoc neurologia
8129,CDM,PPD,SHP647-306,1-248I61T,,Italy,asst rhodense  ospedale di rho,milano,rho,20017,,269,corso europa 250gastroenterologia
8136,CDM,PPD,Brigatinib-1003,1-6188XKV,,Italy,asst di monza  azienda ospedaliera san gerardo,lombardia,monza,20052,,276,via giovanbattista pergolesi 33
8138,CDM,PPD,HOS,005,,Italy,azienda socio sanitaria territoriale – asst di monza,lombardia,monza,20052,,278,via giambattista pergolesi 33uos malattie metaboliche rare clinica pediatrica
8140,CDM,PPD,Alofisel-5003,1-3DBC2LF,,Italy,istituto clinico humanitas,lombardia,rozzano,20089,,280,via alessandro manzoni 56
8141,CDM,PPD,NSMM-5001,1-MNRKTO,,Italy,istituto clinico humanitas,lombardia,rozzano,20089,,281,via manzoni 56uo oncologia medica ed ematologia
8143,CDM,PPD,TAK-007-2001,1-87ARZ4Q,,Italy,istituto clinico humanitas,lombardia,rozzano mi,20089,,283,via manzoni 56unità operativa medicina nucleare
8144,CDM,PPD,SHP620-302,606,,Italy,istituto clinico humanitas,milano,rozzano,20089,,284,via a manzoni 56
8145,CDM,PPD,Pevonedistat-1016,1-3P1FS1O,,Italy,istituto clinico humanitas,milano,rozzano,20089,,285,via a manzoni 56uo oncologia medica ed ematologia
8155,CDM,IQVIA,161403,293,1-1JJ8LT5,Italy,istituto clinico humanitas,rozzano,milano,20089,,295,via manzoni 56
8157,CDM,IQVIA,MLN0002SC-3031,28007,1-1SDWYL5,Italy,istituto clinico humanitas,rozzano,milano,20089,,297,via manzoni 56sperimentazioni cliniche uo farmacia humanitas research hospital
8160,CDM,PRA,Vedolizumab-3035,28009,1-1LL00ER,Italy,istituto clinico humanitas humanitas cancer center,milano,milano,20089,,300,uo oncologia medica ed ematologia  humanitas cancer centervia manzoni 56
8161,CDM,PRA,Ponatinib-3001,28005,1-1KR0U6P,Italy,azienda ospedaliera san gerardo di monza,monza e brianza,monza,20090,,301,via pergolesi 33unit  di ricerca clinica  sezione di ematologia
8163,CDM,IQVIA,MLN0002SC-3030,28010,1-26CTH2C,Italy,irccs policlinico san donato,san donato milanese,milano,20097,,303,piazza edmondo malan 2
8165,CDM,PPD,SHP647-307,1-4MGJEUP,,Italy,policlinico san donato,lombardia,san donato,20097,,305,via morandi 30uo medicina generale iii  gastroenterologia
8166,CDM,PPD,SHP647-303,1-4MSZ492,,Italy,policlinico san donato,milano,san donato milanese,20097,,306,via morandi 30uo gastroenterologia ed endoscopia digestiva
8178,CDM,PPD,TAK-079-1004,28401,,Italy,aou maggiore della carità,piemonte,novara,20100,,318,corso mazzini 18struttura complessa ematologia
8179,CDM,PPD,SHP647-306,1-170PXMJ,,Italy,asst fatebenefratelli sacco  ospedale luigi sacco,lombardia,milano,20121,,319,corso di porta nuova 23
8186,CDM,PPD,SHP607-203,1-CNLQ9UD,,Italy,fondazione irccs cà granda ospedale maggiore policlinico,lombardia,milano,20121,,326,via pace 9dipartimento medicina interna centro emofilia e trombosi angelo bianchi bonomi
8187,CDM,PRA,TAK-041-2001,Dell'Osso,1-1L8CZF4,Italy,fondazione irccs ca granda ospedale maggiore policlinico,milano,milano,20122,,327,via francesco sforza 28
