SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM,CONCAT_ADDRESS
102777,USA,96080,st elizabeth community hospital,ca,red bluff,TEHAMA,(530) 529-8012,Acute Care Hospitals,Voluntary non-profit - Church,26490,2550 sister mary columba drive
102779,USA,96104,surprise valley community hospital,ca,cedarville,MODOC,(530) 279-6111,Critical Access Hospitals,Government - Local,39632,741 northmain street
102780,USA,96130,banner lassen medical center,ca,susanville,LASSEN,(530) 252-2000,Critical Access Hospitals,Voluntary non-profit - Private,36864,1800 spring ridge drive
102781,USA,96161,tahoe forest hospital,ca,truckee,NEVADA,(530) 587-6011,Critical Access Hospitals,Government - Hospital District or Authority,30430,10121 pineave
102782,USA,96706,kahi mohala,hi,ewa beach,HONOLULU,(808) 671-8511,Psychiatric,Voluntary non-profit - Private,64296,912301 fort weaverroad
102783,USA,96720,hilo medical center,hi,hilo,HAWAII,(808) 932-3000,Acute Care Hospitals,Government - State,16892,1190 waianuenue avenue
102784,USA,96731,kahuku medical center,hi,kahuku,HONOLULU,(808) 293-9221,Critical Access Hospitals,Voluntary non-profit - Other,77695,56117 pualalea street
102785,USA,96743,north hawaii community hospital,hi,kamuela,HAWAII,(808) 885-4444,Acute Care Hospitals,Voluntary non-profit - Private,43506,67 1125 mamalahoa highway
102786,USA,96750,kona community hospital,hi,kealakekua,HAWAII,(808) 322-9311,Acute Care Hospitals,Government - State,59325,791019 haukapila street
102787,USA,96763,lanai community hospital,hi,lanai city,MAUI,(808) 565-8450,Critical Access Hospitals,Government - State,10978,628 7th street
102788,USA,96766,wilcox memorial hospital,hi,lihue,KAUAI,(808) 245-1103,Acute Care Hospitals,Government - Federal,68207,33420 kuhio highway
102789,USA,96777,kau hospital,hi,pahala,HAWAII,(808) 928-8331,Critical Access Hospitals,Government - State,64096,1 kamani street
102790,USA,96786,wahiawa general hospital,hi,wahiawa,HONOLULU,(808) 621-8411,Acute Care Hospitals,Voluntary non-profit - Private,50826,128 lehuastreet
102791,USA,96790,kula hospital,hi,kula,MAUI,(808) 878-1221,Critical Access Hospitals,Government - State,12524,100 keokeaplace
102792,USA,96796,kauai veterans memorial hospital,hi,waimea,KAUAI,(808) 338-9431,Critical Access Hospitals,Government - State,38920,4643 waimea canyon drive
102793,USA,96819,kaiser foundation hospital,hi,honolulu,HONOLULU,(808) 432-0000,Acute Care Hospitals,Voluntary non-profit - Private,66820,3288 moanalua rd
102794,USA,96826,kapiolani medical center for women  children,hi,honolulu,HONOLULU,(808) 983-6000,Childrens,Voluntary non-profit - Private,42434,1319 punahou street
102795,USA,96859,tripler amc ft shafter,hi,honolulu,HONOLULU,(808) 433-2778,Acute Care - Department of Defense,Department of Defense,81731,1 jarrettwhite rd
102796,USA,96913,guam memorial hospital authority,gu,tamuning,GUAM,(671) 647-2552,Acute Care Hospitals,Government - Local,54071,85o gov carlos g camacho road
102797,USA,96929,guam regional medical city,gu,dededo,GUAM,(671) 645-5500,Acute Care Hospitals,Voluntary non-profit - Private,36848,133 route3
102798,USA,97058,midcolumbia medical center,or,the dalles,WASCO,(541) 296-1111,Acute Care Hospitals,Voluntary non-profit - Other,46675,1700 e 19th street
102799,USA,97103,columbia memorial hospital,or,astoria,CLATSOP,(503) 325-4321,Critical Access Hospitals,Proprietary,88512,2111 exchange street
102800,USA,97123,tuality community hospital,or,hillsboro,WASHINGTON,(503) 681-1111,Acute Care Hospitals,Voluntary non-profit - Private,43751,335 se 8thavenue
102801,USA,97124,kaiser foundation hospital  westside,or,hillsboro,WASHINGTON,(971) 310-1000,Acute Care Hospitals,Voluntary non-profit - Private,66753,2875 nw stucki ave
102802,USA,97128,willamette valley medical center,or,mcminnville,YAMHILL,(503) 472-6131,Acute Care Hospitals,Voluntary non-profit - Private,56085,2700 se stratus ave
102803,USA,97132,providence newberg medical center,or,newberg,YAMHILL,(503) 537-1555,Acute Care Hospitals,Voluntary non-profit - Church,71021,1001 providence drive
102804,USA,97138,providence seaside hospital,or,seaside,CLATSOP,(503) 717-7000,Critical Access Hospitals,Voluntary non-profit - Church,21436,725 s wahanna road
102805,USA,97141,adventist health tillamook,or,tillamook,TILLAMOOK,(503) 842-4444,Critical Access Hospitals,Voluntary non-profit - Church,71775,1000 thirdstreet
102806,USA,97213,providence portland medical center,or,portland,MULTNOMAH,(503) 215-1111,Acute Care Hospitals,Voluntary non-profit - Private,45224,4805 ne glisan street
102807,USA,97222,providence milwaukie hospital,or,milwaukie,CLACKAMAS,(503) 513-8336,Acute Care Hospitals,Voluntary non-profit - Church,64287,10150 se 32nd avenue
102808,USA,97225,cedar hills hospital,or,portland,WASHINGTON,(503) 944-5000,Psychiatric,Proprietary,76904,10300 sw eastridge street
102809,USA,97227,legacy emanuel medical center,or,portland,MULTNOMAH,(503) 413-2200,Acute Care Hospitals,Voluntary non-profit - Private,18668,2801 n gantenbein avenue
102810,USA,97239,ohsu hospital and clinics,or,portland,MULTNOMAH,(503) 494-6245,Acute Care Hospitals,Voluntary non-profit - Other,16766,3181 sw sam jacksonpark road
102812,USA,97301,oregon state hospital distinct part,or,salem,MARION,(503) 945-2870,Psychiatric,Government - State,21931,2600 center street ne
102813,USA,97301,salem hospital,or,salem,MARION,(503) 561-5200,Acute Care Hospitals,Voluntary non-profit - Other,94167,890 oak street se
102814,USA,97321,samaritan albany general hospital,or,albany,LINN,(541) 812-4000,Acute Care Hospitals,Voluntary non-profit - Church,56801,1046 6th avenue sw
102815,USA,97330,good samaritan regional medical center,or,corvallis,BENTON,(541) 768-5111,Acute Care Hospitals,Voluntary non-profit - Private,53540,3600 nw samaritan drive
102816,USA,97338,salem health west valley,or,dallas,POLK,(503) 623-8301,Critical Access Hospitals,Voluntary non-profit - Private,85042,525 se washington street
102817,USA,97365,samaritan pacific community hospital,or,newport,LINCOLN,(541) 265-2244,Critical Access Hospitals,Voluntary non-profit - Private,31822,930 sw abbey street
102818,USA,97401,sacred heart university district,or,eugene,LANE,(541) 686-7300,Acute Care Hospitals,Voluntary non-profit - Private,77125,1255 hilyard street
102819,USA,97411,southern coos hospital  health center,or,bandon,COOS,(541) 347-2426,Critical Access Hospitals,Government - Hospital District or Authority,28036,900 11th street se
102820,USA,97477,mckenziewillamette medical center,or,springfield,LANE,(541) 726-4400,Acute Care Hospitals,Voluntary non-profit - Private,42582,1460 g street
102821,USA,97477,sacred heart medical center  riverbend,or,springfield,LANE,(541) 222-7300,Acute Care Hospitals,Voluntary non-profit - Private,80445,3333 riverbend drive
102822,USA,97504,providence medford medical center,or,medford,JACKSON,(541) 732-5050,Acute Care Hospitals,Voluntary non-profit - Church,92106,1111 crater lake avenue
102823,USA,97527,asante three rivers medical center,or,grants pass,JOSEPHINE,(541) 472-7000,Acute Care Hospitals,Voluntary non-profit - Other,45149,500 sw ramsey avenue
102825,USA,97741,st charles madras,or,madras,JEFFERSON,(541) 475-3882,Critical Access Hospitals,Voluntary non-profit - Private,65265,470 ne a street
102826,USA,97756,st charles redmond,or,redmond,DESCHUTES,(541) 548-8131,Acute Care Hospitals,Voluntary non-profit - Private,26408,1253 nw canal blvd
102827,USA,97814,saint alphonsus medical center  baker city inc,or,baker city,BAKER,(541) 524-7744,Critical Access Hospitals,Voluntary non-profit - Church,54364,3325 pocahontas road
102828,USA,97836,pioneer memorial hospital,or,heppner,MORROW,(541) 676-9133,Critical Access Hospitals,Government - Hospital District or Authority,45769,564 e pioneer drive
102829,USA,97838,good shepherd medical center,or,hermiston,UMATILLA,(541) 667-3400,Critical Access Hospitals,Voluntary non-profit - Private,47782,610 nw 11th street
102830,USA,97845,blue mountain hospital,or,john day,GRANT,(541) 575-1311,Critical Access Hospitals,Government - Hospital District or Authority,82698,170 ford road
102831,USA,97850,grande ronde hospital,or,la grande,UNION,(541) 963-8421,Critical Access Hospitals,Voluntary non-profit - Private,18934,900 sunsetdrive
102832,USA,97914,saint alphonsus medical center  ontario inc,or,ontario,MALHEUR,(541) 881-7000,Acute Care Hospitals,Voluntary non-profit - Church,22165,351 sw 9thstreet
102833,USA,98001,multicare auburn medical center,wa,auburn,KING,(253) 833-7711,Acute Care Hospitals,Voluntary non-profit - Private,86831,202 northdivision street plaza one
102834,USA,98003,st francis community hospital,wa,federal way,KING,(253) 944-8100,Acute Care Hospitals,Voluntary non-profit - Church,67633,34515 9thavenue south
102835,USA,98004,overlake hospital medical center,wa,bellevue,KING,(425) 688-5000,Acute Care Hospitals,Voluntary non-profit - Other,46733,1035116thave ne
102836,USA,98022,st elizabeth hospital,wa,enumclaw,KING,(360) 825-2505,Critical Access Hospitals,Voluntary non-profit - Church,70581,1450 battersby avenue
102837,USA,98034,evergreenhealth medical center,wa,kirkland,KING,(425) 899-1000,Acute Care Hospitals,Government - Hospital District or Authority,78056,12040 ne 128th street
102838,USA,98055,valley medical center,wa,renton,KING,(425) 228-3450,Acute Care Hospitals,Government - Hospital District or Authority,70510,400 s 43rdst
102839,USA,98101,virginia mason medical center,wa,seattle,KING,(206) 223-6600,Acute Care Hospitals,Voluntary non-profit - Private,35513,925 senecast
102840,USA,98105,seattle childrens hospital,wa,seattle,KING,(206) 987-2000,Childrens,Voluntary non-profit - Private,55054,4800 sandpoint wayne po boxc5371
102841,USA,98112,kaiser permanente central hospital,wa,seattle,KING,(206) 326-3000,Acute Care Hospitals,Voluntary non-profit - Other,15964,201  16thavenue east
102842,USA,98122,swedish medical center  cherry hill,wa,seattle,KING,(206) 320-2000,Acute Care Hospitals,Voluntary non-profit - Church,93257,500 17th avenue
102843,USA,98126,navos,wa,seattle,KING,(206) 933-7299,Psychiatric,Voluntary non-profit - Private,94089,2600 southwest holden
102844,USA,98133,uw medicinenorthwest hospital,wa,seattle,KING,(206) 368-1700,Acute Care Hospitals,Voluntary non-profit - Other,21144,1550 north115th street
102845,USA,98221,island hospital,wa,anacortes,SKAGIT,(360) 299-1300,Acute Care Hospitals,Government - Hospital District or Authority,33446,1211 24thstreet
102846,USA,98225,st joseph hospital,wa,bellingham,WHATCOM,(360) 734-5400,Acute Care Hospitals,Voluntary non-profit - Other,51377,2901 squalicum parkway
102847,USA,98250,peacehealth peace island medical center,wa,friday harbor,SAN JUAN,(360) 378-2141,Critical Access Hospitals,Voluntary non-profit - Private,79334,1117 spring street
102848,USA,98271,smokey point behavioral hospital,wa,marysville,SNOHOMISH,(212) 243-5565,Psychiatric,Proprietary,50969,3955 156thst ne
102849,USA,98277,nh oak harbor,wa,oak harbor,ISLAND,(360) 257-9500,Acute Care - Department of Defense,Department of Defense,64163,3475 northsaratogastreet
102850,USA,98284,peacehealth united general medical center,wa,sedro woolley,SKAGIT,(360) 856-6021,Critical Access Hospitals,Government - Hospital District or Authority,44519,2000 hospital drive
102851,USA,98310,harrison memorial hospital,wa,bremerton,KITSAP,(360) 377-3911,Acute Care Hospitals,Voluntary non-profit - Private,22242,2520 cherry avenue
102852,USA,98331,forks community hospital,wa,forks,CLALLAM,(360) 374-6271,Critical Access Hospitals,Government - Hospital District or Authority,21313,530 bogachiel way
102853,USA,98332,st anthony hospital,wa,gig harbor,PIERCE,(253) 530-2050,Acute Care Hospitals,Voluntary non-profit - Church,24532,11567 canterwood boulevard nw
102854,USA,98356,arbor health morton hospital,wa,morton,LEWIS,(360) 496-5112,Critical Access Hospitals,Government - Hospital District or Authority,42370,521 adamsstreet
102855,USA,98362,olympic medical center,wa,port angeles,CLALLAM,(360) 417-7000,Acute Care Hospitals,Government - Local,91174,939 caroline st
102856,USA,98368,jefferson healthcare,wa,port townsend,JEFFERSON,(360) 385-2200,Critical Access Hospitals,Government - Hospital District or Authority,94948,834 sheridan street
102857,USA,98405,tacoma general allenmore hospital,wa,tacoma,PIERCE,(253) 403-1000,Acute Care Hospitals,Voluntary non-profit - Private,74954,315 s mlkjr way
102858,USA,98415,mary bridge childrens hospital,wa,tacoma,PIERCE,(253) 403-1400,Childrens,Voluntary non-profit - Other,19278,317 martinluther king jr w box 5299
102859,USA,98431,madigan amc ft lewis,wa,tacoma,PIERCE,(253) 968-1110,Acute Care - Department of Defense,Department of Defense,54610,9040 jackson avenue
102860,USA,98506,providence st peter hospital,wa,olympia,THURSTON,(360) 491-9480,Acute Care Hospitals,Voluntary non-profit - Private,31432,413 lillyroad ne
102861,USA,98584,mason general hospital  family of clinics,wa,shelton,MASON,(360) 426-1611,Critical Access Hospitals,Government - Hospital District or Authority,72802,901 mt view drive
102862,USA,98624,ocean beach hospital,wa,ilwaco,PACIFIC,(360) 642-3181,Critical Access Hospitals,Government - State,17816,174 firstavenue north
102863,USA,98668,peacehealth southwest medical center,wa,vancouver,CLARK,(360) 256-2000,Acute Care Hospitals,Voluntary non-profit - Private,85685,400 ne mother josephplace
102864,USA,98801,confluence health wenatchee valley hosp  clinics,wa,wenatchee,CHELAN,(509) 663-8711,Acute Care Hospitals,Voluntary non-profit - Private,23176,820 northchelan avenue
102865,USA,98807,central washington hospital,wa,wenatchee,CHELAN,(509) 662-1511,Acute Care Hospitals,Voluntary non-profit - Private,19504,1201 southmiller street
102866,USA,98812,three rivers hospital,wa,brewster,OKANOGAN,(509) 689-2517,Critical Access Hospitals,Government - Hospital District or Authority,12339,507 hospital way
102867,USA,98816,lake chelan community hospital,wa,chelan,CHELAN,(509) 682-3300,Critical Access Hospitals,Government - Hospital District or Authority,81542,503 east highland
102868,USA,98823,columbia basin hospital,wa,ephrata,GRANT,(509) 754-4631,Critical Access Hospitals,Government - Hospital District or Authority,45078,200 nat washington way
102869,USA,98826,cascade medical center,wa,leavenworth,CHELAN,(509) 548-5815,Critical Access Hospitals,Government - Hospital District or Authority,59889,817 commercial street
102870,USA,98841,mid valley hospital,wa,omak,OKANOGAN,(509) 826-1760,Critical Access Hospitals,Government - Hospital District or Authority,59973,810 jasmine street
102871,USA,98855,north valley hospital,wa,tonasket,OKANOGAN,(509) 486-2151,Critical Access Hospitals,Government - Local,29665,203 southwestern
102872,USA,98902,astria regional medical center,wa,yakima,YAKIMA,(509) 575-5102,Acute Care Hospitals,Proprietary,42373,110 southninth ave
102873,USA,98902,yakima valley memorial hospital,wa,yakima,YAKIMA,(509) 575-8000,Acute Care Hospitals,Voluntary non-profit - Private,21199,2811 tieton drive
102874,USA,98944,astria sunnyside hospital,wa,sunnyside,YAKIMA,(509) 837-1500,Critical Access Hospitals,Voluntary non-profit - Private,89852,1016 tacoma avenue
102875,USA,98948,astria toppenish hospital,wa,toppenish,YAKIMA,(509) 865-1520,Acute Care Hospitals,Voluntary non-profit - Private,35365,502 w fourth ave
102876,USA,99022,eastern state hospital,wa,medical lake,SPOKANE,(509) 565-4000,Psychiatric,Government - State,54943,850 maplestreet  po box a
102877,USA,99109,providence st joseph hospital,wa,chewelah,STEVENS,(509) 935-8211,Critical Access Hospitals,Voluntary non-profit - Church,58805,500 east webster
102878,USA,99133,coulee medical center,wa,grand coulee,GRANT,(509) 633-1753,Critical Access Hospitals,Government - Hospital District or Authority,69960,411 fortuyn road
102879,USA,99156,newport community hospital,wa,newport,PEND OREILLE,(509) 447-2441,Critical Access Hospitals,Government - Hospital District or Authority,74219,714 west pine street
102880,USA,99163,pullman regional hospital,wa,pullman,WHITMAN,(509) 332-2541,Critical Access Hospitals,Government - Hospital District or Authority,90039,835 s bishop blvd
102881,USA,99204,inland northwest behavioral health,wa,spokane,SPOKANE,(425) 821-2000,Psychiatric,Proprietary,81024,104 w 5thave
102882,USA,99208,providence holy family hospital,wa,spokane,SPOKANE,(509) 482-2450,Acute Care Hospitals,Voluntary non-profit - Private,66636,5633 northlidgerwood
102883,USA,99216,multicare valley hospital,wa,spokane,SPOKANE,(509) 924-6650,Acute Care Hospitals,Voluntary non-profit - Private,22533,12606 eastmission avenue
102884,USA,99328,dayton general hospital,wa,dayton,COLUMBIA,(509) 382-2531,Critical Access Hospitals,Government - Hospital District or Authority,15530,1012 south3rd street
102885,USA,99344,othello community hospital,wa,othello,ADAMS,(509) 488-2636,Critical Access Hospitals,Government - Hospital District or Authority,46842,315 north14th avenue
102886,USA,99347,garfield county memorial hospital,wa,pomeroy,GARFIELD,(509) 843-1591,Critical Access Hospitals,Government - Hospital District or Authority,65895,66 north sixth street
102887,USA,99352,kadlec regional medical center,wa,richland,BENTON,(509) 946-4611,Acute Care Hospitals,Voluntary non-profit - Private,52274,888 swiftblvd
102888,USA,99352,lourdes counseling center,wa,richland,BENTON,(509) 943-9104,Psychiatric,Voluntary non-profit - Private,57283,1175 carondelet drive
102889,USA,99506,673rd medical group joint base elmendorfrichardson,ak,jber,ANCHORAGE,(907) 384-1110,Acute Care - Department of Defense,Department of Defense,69186,673 mdg 5955 zeamerave
102890,USA,99508,alaska regional hospital,ak,anchorage,ANCHORAGE,(907) 276-1131,Acute Care Hospitals,Proprietary,34416,2801 debarr road
102891,USA,99508,north star hospital,ak,anchorage,ANCHORAGE,(907) 264-3526,Psychiatric,Proprietary,93896,2530 debarr rd
102892,USA,99508,providence alaska medical center,ak,anchorage,ANCHORAGE,(907) 562-2211,Acute Care Hospitals,Voluntary non-profit - Church,17842,3200 providence drive
102893,USA,99559,yukon kuskokwim delta reg hospital,ak,bethel,BETHEL,(907) 543-6300,Acute Care Hospitals,Tribal,35218,po box 287
102894,USA,99576,kanakanak hospital,ak,dillingham,DILLINGHAM,(907) 842-5201,Critical Access Hospitals,Voluntary non-profit - Private,23801,p o box 130
102895,USA,99703,bassett ach ft wainwright,ak,fort wainwright,FAIRBANKS NORTH STAR,(907) 361-4000,Acute Care - Department of Defense,Department of Defense,23236,4076 neelyroad
102896,USA,99723,samuel simmonds memorial hospital,ak,barrow,NORTH SLOPE BOROUH,(907) 852-4611,Critical Access Hospitals,Government - Federal,38261,7000 uulast
102897,USA,99752,maniilaq health center,ak,kotzebue,NORTHWEST ARTIC BOROUGH,(907) 442-3321,Critical Access Hospitals,Tribal,47958,po box 43
102899,USA,99835,mt edgecumbe hospital,ak,sitka,SITKA BOROUGH,(907) 966-2411,Critical Access Hospitals,Voluntary non-profit - Private,31448,222 tongass dr
102900,USA,99835,sitka community hospital,ak,sitka,SITKA BOROUGH,(907) 747-3241,Critical Access Hospitals,Government - Local,76173,209 mollerdrive
102901,USA,99901,ketchikan medical center,ak,ketchikan,KETCHIKAN GATEWAY,(907) 225-5171,Critical Access Hospitals,Voluntary non-profit - Church,37459,3100 tongass avenue
102002,USA,71671,bradley county medical center,ar,warren,BRADLEY,(870) 226-3731,Critical Access Hospitals,Voluntary non-profit - Private,27766,404 southbradley street
102003,USA,71701,ouachita county medical center,ar,camden,OUACHITA,(870) 836-1000,Acute Care Hospitals,Voluntary non-profit - Private,48279,638 california avenue
102004,USA,71801,wadley regional medical center at hope,ar,hope,HEMPSTEAD,(870) 722-3800,Acute Care Hospitals,Proprietary,78402,2001 southmain
102005,USA,71822,little river memorial hospital,ar,ashdown,LITTLE RIVER,(870) 898-5011,Critical Access Hospitals,Voluntary non-profit - Private,75948,451 west locke street
102006,USA,71901,national park medical center,ar,hot springs,GARLAND,(501) 321-1000,Acute Care Hospitals,Proprietary,57686,1910 malvern avenue
102007,USA,71923,baptist health medical centerarkadelphia,ar,arkadelphia,CLARK,(870) 245-2622,Critical Access Hospitals,Voluntary non-profit - Private,57721,3050 twinrivers drive
102008,USA,71953,mena regional health system,ar,mena,POLK,(479) 394-6100,Acute Care Hospitals,Government - Local,29659,311 northmorrow street
102009,USA,72015,saline memorial hospital,ar,benton,SALINE,(501) 776-6000,Acute Care Hospitals,Proprietary,26586,1 medicalpark drive
102010,USA,72019,rivendell behavioral health services of arkansas,ar,benton,SALINE,(501) 316-1255,Psychiatric,Proprietary,18224,100 rivendell drive
102011,USA,72031,ozark health,ar,clinton,VAN BUREN,(501) 745-7000,Critical Access Hospitals,Voluntary non-profit - Private,29805,2500 highway 65 south
102012,USA,72032,baptist health medical centerconway,ar,conway,FAULKNER,(501) 585-2000,Acute Care Hospitals,Voluntary non-profit - Private,78126,1555 exchange avenue
102013,USA,72034,conway behavioral health,ar,conway,FAULKNER,(501) 205-0011,Psychiatric,Proprietary,40998,2255 sturgis road
102014,USA,72034,conway regional health system,ar,conway,FAULKNER,(501) 329-3831,Acute Care Hospitals,Voluntary non-profit - Private,43936,2302 college avenue
102015,USA,72042,dewitt hospital  nursing home inc,ar,de witt,ARKANSAS,(870) 946-3571,Critical Access Hospitals,Voluntary non-profit - Private,19894,1641 whitehead drive
102016,USA,72104,baptist health medical centerhot springs county,ar,malvern,HOT SPRING,(501) 332-1000,Acute Care Hospitals,Voluntary non-profit - Private,17561,1001 schneider drive
102017,USA,72110,chi st vincent morrilton,ar,morrilton,CONWAY,(501) 977-2300,Critical Access Hospitals,Voluntary non-profit - Church,82937,4 hospital drive
102018,USA,72113,united methodist behavioral hospital,ar,maumelle,PULASKI,(501) 803-3388,Psychiatric,Voluntary non-profit - Private,91457,1601 murphy drive
102019,USA,72117,baptist health medical center north little rock,ar,north little rock,PULASKI,(501) 202-3000,Acute Care Hospitals,Voluntary non-profit - Private,13901,3333 springhill drive
102020,USA,72120,st vincent medical centernorth,ar,sherwood,PULASKI,(501) 552-7100,Acute Care Hospitals,Voluntary non-profit - Church,52696,2215 wildwood avenue
102021,USA,72202,arkansas childrens hospital,ar,little rock,PULASKI,(501) 364-1100,Childrens,Voluntary non-profit - Private,28792,1 childrens way slot 301
102022,USA,72205,arkansas state hospital,ar,little rock,PULASKI,(501) 686-9000,Psychiatric,Government - State,11955,305 s palmstreet
102023,USA,72205,baptist health medical centerlittle rock,ar,little rock,PULASKI,(501) 202-2000,Acute Care Hospitals,Voluntary non-profit - Private,63626,9601 interstate
102024,USA,72205,chist vincent infirmary,ar,little rock,PULASKI,(501) 552-3000,Acute Care Hospitals,Voluntary non-profit - Private,22372,two st vincent circle
102025,USA,72205,uams medical center,ar,little rock,PULASKI,(501) 686-5000,Acute Care Hospitals,Government - State,68697,4301 westmarkham street mailslot 612
102026,USA,72211,arkansas heart hospital llc,ar,little rock,PULASKI,(501) 219-7000,Acute Care Hospitals,Proprietary,35446,1701 s shackleford road
102027,USA,72301,woodridge behavioral center,ar,west memphis,CRITTENDEN,(870) 394-4113,Psychiatric,Proprietary,70116,600 north7th street
102028,USA,72315,great river medical center,ar,blytheville,MISSISSIPPI,(870) 838-7300,Acute Care Hospitals,Government - Local,93009,1520 n division street
102029,USA,72335,forrest city medical center,ar,forrest city,ST. FRANCIS,(870) 261-0000,Acute Care Hospitals,Proprietary,71664,1601 newcastle road
102030,USA,72396,crossridge community hospital,ar,wynne,CROSS,(870) 238-3300,Critical Access Hospitals,Voluntary non-profit - Private,89468,310 southfalls boulevard
102031,USA,72401,nea baptist memorial hospital,ar,jonesboro,CRAIGHEAD,(870) 972-7000,Acute Care Hospitals,Voluntary non-profit - Private,42860,4800 eastjohnson avenue
102032,USA,72401,st bernards medical center,ar,jonesboro,CRAIGHEAD,(870) 972-4100,Acute Care Hospitals,Voluntary non-profit - Private,86331,225 e jackson
102033,USA,72454,piggott community hospital,ar,piggott,CLAY,(870) 598-3881,Critical Access Hospitals,Government - Local,42568,216 east main street
102034,USA,72455,five rivers medical center,ar,pocahontas,RANDOLPH,(870) 892-6000,Acute Care Hospitals,Government - Local,90812,2801 medical centerdrive
102035,USA,72616,mercy hospital berryville,ar,berryville,CARROLL,(870) 423-3355,Critical Access Hospitals,Voluntary non-profit - Church,93574,214 carterstreet
102036,USA,72632,eureka springs hospital llc,ar,eureka springs,CARROLL,(479) 253-7400,Critical Access Hospitals,Proprietary,70756,24 norrisstreet
102037,USA,72703,northwest health physicians specialty hospital,ar,fayetteville,WASHINGTON,(479) 571-7002,Acute Care Hospitals,Proprietary,12617,3873 northparkviewdrive
102038,USA,72703,vantage point of northwest arkansas,ar,fayetteville,WASHINGTON,(479) 521-5731,Psychiatric,Proprietary,88944,4253 crossover road
102039,USA,72758,mercy hospital northwest arkansas,ar,rogers,BENTON,(479) 338-8000,Acute Care Hospitals,Voluntary non-profit - Church,10472,2710 southrife medical lane
102040,USA,72761,siloam springs regional hospital,ar,siloam springs,BENTON,(479) 524-4141,Acute Care Hospitals,Voluntary non-profit - Other,66675,603 northprogress avenue
102041,USA,72762,arkansas childrens northwest inc,ar,springdale,WASHINGTON,(479) 725-6800,Childrens,Voluntary non-profit - Private,69151,2601 genegeorge boulevard
102043,USA,72927,mercy hospital booneville,ar,booneville,LOGAN,(479) 675-2800,Critical Access Hospitals,Voluntary non-profit - Private,94514,880 west main
102044,USA,72949,mercy hospital turner memorial,ar,ozark,FRANKLIN,(479) 667-4138,Critical Access Hospitals,Voluntary non-profit - Private,48348,801 west river street
102045,USA,73015,carnegie tricounty municipal hospital,ok,carnegie,CADDO,(580) 654-1050,Critical Access Hospitals,Government - Hospital District or Authority,70661,102 northbroadway
102046,USA,73034,integris health edmond,ok,edmond,OKLAHOMA,(405) 657-3000,Acute Care Hospitals,Voluntary non-profit - Private,58456,4801 integris parkway
102047,USA,73052,lindsay municipal hospital,ok,lindsay,GARVIN,(405) 756-1404,Acute Care Hospitals,Government - Hospital District or Authority,77126,1305 w cherokee street  highway 19 west
102048,USA,73070,griffin memorial hospital,ok,norman,CLEVELAND,(405) 321-4880,Psychiatric,Government - State,39646,900 east main street
102049,USA,73070,norman regional,ok,norman,CLEVELAND,(405) 307-1050,Acute Care Hospitals,Government - Hospital District or Authority,78785,901 n porter
102050,USA,73077,stillwater medical  perry,ok,perry,NOBLE,(580) 336-3541,Acute Care Hospitals,Government - Hospital District or Authority,45831,501 n 14thst
102051,USA,73080,purcell municipal hospital,ok,purcell,MCCLAIN,(405) 527-6524,Acute Care Hospitals,Government - Local,24477,1500 northgreen avenue
102052,USA,73096,weatherford regional hospital inc of weatherford,ok,weatherford,CUSTER,(580) 772-5551,Critical Access Hospitals,Government - Hospital District or Authority,27806,3701 e main
102054,USA,73109,onecore health,ok,oklahoma city,OKLAHOMA,(405) 631-3085,Acute Care Hospitals,Voluntary non-profit - Other,22141,1044 sw 44th suite350
102055,USA,73114,mcbride orthopedic hospital,ok,oklahoma city,OKLAHOMA,(405) 486-2100,Acute Care Hospitals,Physician,37948,9600 northbroadwayextension
102056,USA,73120,lakeside womens hospital a member of integris he,ok,oklahoma city,OKLAHOMA,(405) 936-1500,Acute Care Hospitals,Physician,68009,11200 north portlandavenue
102057,USA,73129,surgical hospital of oklahoma llc,ok,oklahoma city,OKLAHOMA,(405) 634-9300,Acute Care Hospitals,Physician,90979,100 southeast 59th street
102058,USA,73135,oklahoma heart hospital south llc,ok,oklahoma city,OKLAHOMA,(405) 628-6000,Acute Care Hospitals,Physician,93412,5200 easti240 service road
102059,USA,73139,oklahoma center for orthopaedic  multisp,ok,oklahoma city,OKLAHOMA,(405) 602-6500,Acute Care Hospitals,Proprietary,43316,8100 southwalker bldg c
102060,USA,73141,cedar ridge behavioral hospital,ok,oklahoma city,OKLAHOMA,(405) 605-6111,Psychiatric,Proprietary,48191,6501 northeast 50thstreet
102062,USA,73162,integris community hospital  council crossing,ok,oklahoma city,OKLAHOMA,(405) 550-3280,Acute Care Hospitals,Proprietary,35296,9417 n council road
102063,USA,73401,mercy hospital ardmore inc,ok,ardmore,CARTER,(580) 223-5400,Acute Care Hospitals,Voluntary non-profit - Private,21648,1011 fourteenth avenue northwest
102064,USA,73438,mercy hospital healdton inc,ok,healdton,CARTER,(580) 229-0701,Critical Access Hospitals,Voluntary non-profit - Private,69338,3462 hospital rd
102065,USA,73446,alliancehealth madill,ok,madill,MARSHALL,(580) 795-3384,Critical Access Hospitals,Proprietary,12144,901 s 5thave
102066,USA,73448,mercy health love county,ok,marietta,LOVE,(580) 276-3347,Critical Access Hospitals,Government - Local,70314,300 wandastreet
