SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM,CONCAT_ADDRESS
101011,United_States_of_America,28092,atrium health lincoln,nc,lincolnton,LINCOLN,(980) 212-2000,Acute Care Hospitals,Government - Hospital District or Authority,67138,433 mcalisster rd
101012,United_States_of_America,28106,novant health matthews medical center,nc,matthews,MECKLENBURG,(704) 384-6500,Acute Care Hospitals,Voluntary non-profit - Other,85940,1500 matthhews twnshp prkwy bop prkwy box 3310
101014,United_States_of_America,28117,lake norman regional medical center,nc,mooresville,IREDELL,(704) 660-4000,Acute Care Hospitals,Proprietary,66994,171 fairviiew road
101015,United_States_of_America,28139,rutherford regional medical center,nc,rutherfordton,RUTHERFORD,(828) 286-5000,Acute Care Hospitals,Proprietary,23969,288 southridgecrest avet ave
101016,United_States_of_America,28144,novant health rowan medical center,nc,salisbury,ROWAN,(704) 210-5000,Acute Care Hospitals,Voluntary non-profit - Private,87612,612 mocksvville ave
101017,United_States_of_America,28150,atrium health cleveland,nc,shelby,CLEVELAND,(704) 487-3000,Acute Care Hospitals,Government - Hospital District or Authority,66662,201 e grovver st
101018,United_States_of_America,28170,atrium health anson,nc,wadesboro,ANSON,(704) 694-5131,Acute Care Hospitals,Government - Hospital District or Authority,82875,2301 us hiighway 74 westwest
101019,United_States_of_America,28203,carolinas medical centerbehav health,nc,charlotte,MECKLENBURG,(704) 355-2000,Acute Care Hospitals,Government - Hospital District or Authority,90677,1000 blythhe blvd
101020,United_States_of_America,28210,atrium health pineville,nc,charlotte,MECKLENBURG,(704) 379-5000,Acute Care Hospitals,Government - Hospital District or Authority,75753,10628 parkk rd
101021,United_States_of_America,28210,strategic behavioral centercharlotte,nc,charlotte,MECKLENBURG,(704) 944-0650,Psychiatric,Proprietary,17363,1715 sharoon road westst
101022,United_States_of_America,28215,novant health mint hill medical center,nc,charlotte,MECKLENBURG,(704) 384-4089,Acute Care Hospitals,Voluntary non-profit - Private,83228,8201 healtthcare loopp
101023,United_States_of_America,28233,novant health presbyterian medical center,nc,charlotte,MECKLENBURG,(704) 384-4000,Acute Care Hospitals,Voluntary non-profit - Private,51317,200 hawthoorne lane box 33549box 33549
101024,United_States_of_America,28262,atrium health university city,nc,charlotte,MECKLENBURG,(704) 548-6000,Acute Care Hospitals,Government - Hospital District or Authority,26170,8800 northh tyron streetreet
101025,United_States_of_America,28302,cape fear valley medical center,nc,fayetteville,CUMBERLAND,(910) 609-4000,Acute Care Hospitals,Voluntary non-profit - Private,18843,1638 owendrive p o box 2000box 2000
101026,United_States_of_America,28307,womack amc ft bragg,nc,fort bragg,CUMBERLAND,(910) 907-9262,Acute Care - Department of Defense,Department of Defense,51699,2817 reillly road
101027,United_States_of_America,28328,sampson regional medical center,nc,clinton,SAMPSON,(910) 592-8511,Acute Care Hospitals,Government - Local,55735,607 beamann st
101028,United_States_of_America,28334,betsy johnson regional  hospital,nc,dunn,HARNETT,(910) 892-7161,Acute Care Hospitals,Voluntary non-profit - Private,33483,800 tilghmman dr
101029,United_States_of_America,28337,cape fear valleybladen county hospital,nc,elizabethtown,BLADEN,(910) 862-5100,Critical Access Hospitals,Voluntary non-profit - Private,45791,501 southpoplar streetreet
101030,United_States_of_America,28339,good hope hospital inc,nc,erwin,HARNETT,(910) 230-4011,Psychiatric,Voluntary non-profit - Private,12615,410 denimdrive
101031,United_States_of_America,28349,vidant duplin  hospital,nc,kenansville,DUPLIN,(910) 296-0941,Acute Care Hospitals,Government - Local,47353,401 n mainn st
101032,United_States_of_America,28352,scotland memorial hospital,nc,laurinburg,SCOTLAND,(910) 291-7000,Acute Care Hospitals,Voluntary non-profit - Private,64322,500 lauchwwood dr
101033,United_States_of_America,28359,southeastern regional medical center,nc,lumberton,ROBESON,(910) 671-5000,Acute Care Hospitals,Voluntary non-profit - Private,53311,300 w 27 sst  po box 14081408
101034,United_States_of_America,28374,firsthealth moore regional hospital,nc,pinehurst,MOORE,(910) 715-1000,Acute Care Hospitals,Voluntary non-profit - Private,51096,155 memoriial drive
101035,United_States_of_America,28376,cape fear valley hoke hospital,nc,raeford,HOKE,(910) 904-8000,Acute Care Hospitals,Voluntary non-profit - Private,51483,210 medicaal pavilion driven drive
101036,United_States_of_America,28401,wilmington treatment center,nc,wilmington,NEW HANOVER,(910) 762-2727,Acute Care Hospitals,Voluntary non-profit - Private,18357,2520 troydrive
101037,United_States_of_America,28402,new hanover regional medical center,nc,wilmington,NEW HANOVER,(910) 343-7000,Acute Care Hospitals,Government - Local,14690,2131 s 17tth st box 90009000
101038,United_States_of_America,28425,pender memorial hospital,nc,burgaw,PENDER,(910) 300-4004,Critical Access Hospitals,Government - Local,59431,507 e fremmont st
101039,United_States_of_America,28451,strategic behavioral centerleland,nc,leland,BRUNSWICK,(910) 371-2500,Psychiatric,Proprietary,62564,2050 mercaantile driveve
101040,United_States_of_America,28461,j arthur dosher memorial hospital,nc,southport,BRUNSWICK,(910) 457-3800,Critical Access Hospitals,Voluntary non-profit - Other,31017,924 howe sst
101041,United_States_of_America,28462,novant health brunswick medical center,nc,supply,BRUNSWICK,(910) 755-8121,Acute Care Hospitals,Voluntary non-profit - Other,48946,1 medicalcenter dr  po box 1po box 139
101042,United_States_of_America,28472,columbus regional healthcare system,nc,whiteville,COLUMBUS,(910) 642-8011,Acute Care Hospitals,Voluntary non-profit - Other,28238,500 jefferrson st
101043,United_States_of_America,28501,unc lenoir health care,nc,kinston,LENOIR,(252) 522-7000,Acute Care Hospitals,Voluntary non-profit - Private,16329,100 airporrt rd
101044,United_States_of_America,28540,brynn marr hosp,nc,jacksonville,ONSLOW,(919) 577-1400,Psychiatric,Government - Federal,42364,192 villagge drive
101045,United_States_of_America,28540,onslow memorial hospital,nc,jacksonville,ONSLOW,(910) 577-2345,Acute Care Hospitals,Government - Hospital District or Authority,84463,317 westerrn boulevardrd
101046,United_States_of_America,28547,nmc camp lejeune,nc,camp lejeune,ONSLOW,(910) 450-4300,Acute Care - Department of Defense,Department of Defense,21628,100 brewstter boulevardard
101047,United_States_of_America,28557,carteret general hospital,nc,morehead city,CARTERET,(252) 808-6000,Acute Care Hospitals,Proprietary,84950,3500 arenddell st
101048,United_States_of_America,28560,carolina east medical center,nc,new bern,CRAVEN,(252) 633-8640,Acute Care Hospitals,Government - Hospital District or Authority,44056,2000 neusee blvd
101049,United_States_of_America,28601,frye regional medical center,nc,hickory,CATAWBA,(828) 322-6070,Acute Care Hospitals,Proprietary,63512,420 n centter st
101050,United_States_of_America,28602,catawba valley medical center,nc,hickory,CATAWBA,(828) 326-3809,Acute Care Hospitals,Voluntary non-profit - Other,61469,810 fairgrrove church rdh rd
101051,United_States_of_America,28607,watauga medical center,nc,boone,WATAUGA,(828) 263-1211,Acute Care Hospitals,Government - Local,85057,336 deerfiield road
101052,United_States_of_America,28621,hugh chatham memorial hospital,nc,elkin,SURRY,(336) 527-7000,Acute Care Hospitals,Voluntary non-profit - Private,82009,180 parkwoood dr
101054,United_States_of_America,28645,caldwell memorial hospital,nc,lenoir,CALDWELL,(828) 757-5100,Acute Care Hospitals,Voluntary non-profit - Other,63012,321 mulberrry st sw
101055,United_States_of_America,28646,charles a cannon jr memorial hospital,nc,linville,AVERY,(828) 737-7000,Critical Access Hospitals,Voluntary non-profit - Private,45485,434 hospittal drive
101056,United_States_of_America,28655,broughton hospital,nc,morganton,BURKE,(828) 433-2111,Psychiatric,Government - State,51098,1000 s steerling streeteet
101057,United_States_of_America,28655,carolinas healthcare systemblue ridge,nc,morganton,BURKE,(828) 580-5000,Acute Care Hospitals,Proprietary,77083,2201 s steerling st
101058,United_States_of_America,28659,wilkes regional medical center,nc,north wilkesboro,WILKES,(336) 651-8100,Acute Care Hospitals,Government - Local,82255,1370 westd st
101059,United_States_of_America,28675,alleghany county memorial hospital,nc,sparta,ALLEGHANY,(336) 372-5511,Critical Access Hospitals,Voluntary non-profit - Private,26704,617 doctorrs street
101060,United_States_of_America,28677,iredell memorial hospital inc,nc,statesville,IREDELL,(704) 873-5661,Acute Care Hospitals,Voluntary non-profit - Private,36576,557 brookddale dr  p o box 182o box 1828
101061,United_States_of_America,28687,davis regional medical center,nc,statesville,IREDELL,(704) 873-0281,Acute Care Hospitals,Proprietary,89021,218 old moocksbville rd po boxrd po box 1823
101062,United_States_of_America,28711,julian f keith alcohol  drug abuse tx,nc,black mountain,BUNCOMBE,(828) 669-3402,Psychiatric,Government - State,92993,201 tabernnacle road
101064,United_States_of_America,28713,swain county hospital,nc,bryson city,SWAIN,(828) 488-2155,Critical Access Hospitals,Voluntary non-profit - Private,93043,45 plateauu street
101065,United_States_of_America,28719,cherokee indian hospital authority,nc,cherokee,SWAIN,(704) 497-9163,Acute Care Hospitals,Government - Federal,39426,caller boxx c268
101066,United_States_of_America,28721,haywood regional medical center,nc,clyde,HAYWOOD,(828) 456-7311,Acute Care Hospitals,Government - Hospital District or Authority,25116,262 leroygeorge driveive
101068,United_States_of_America,28734,angel medical center,nc,franklin,MACON,(828) 524-8411,Critical Access Hospitals,Voluntary non-profit - Private,43004,120 rivervview st po box 1209box 1209
101070,United_States_of_America,28752,mission hospital mcdowell,nc,marion,MC DOWELL,(828) 659-5000,Acute Care Hospitals,Voluntary non-profit - Private,86971,430 rankinn drive p o box 730o box 730
101072,United_States_of_America,28779,harris regional hospital,nc,sylva,JACKSON,(828) 586-7000,Acute Care Hospitals,Proprietary,19951,68 hospitaal rd
101073,United_States_of_America,28791,margaret r pardee memorial hospital,nc,hendersonville,HENDERSON,(828) 696-1000,Acute Care Hospitals,Government - Local,10577,800 n justtice st
101075,United_States_of_America,28801,memorial mission hospital and asheville surgery ce,nc,asheville,BUNCOMBE,(828) 213-1111,Acute Care Hospitals,Voluntary non-profit - Private,79579,509 biltmoore ave
101076,United_States_of_America,28906,murphy medical center inc,nc,murphy,CHEROKEE,(828) 837-8161,Critical Access Hospitals,Voluntary non-profit - Private,47875,3990 eastus highway 64 alty 64 alt
101077,United_States_of_America,29020,kershawhealth,sc,camden,KERSHAW,(803) 432-4311,Acute Care Hospitals,Proprietary,56126,1315 roberrts street
101078,United_States_of_America,29102,mcleod health clarendon,sc,manning,CLARENDON,(803) 435-8463,Acute Care Hospitals,Voluntary non-profit - Private,34525,10 east hoospital streetreet
101079,United_States_of_America,29108,newberry county memorial hospital,sc,newberry,NEWBERRY,(803) 405-7145,Acute Care Hospitals,Voluntary non-profit - Other,87940,2669 kinarrd st po box 497ox 497
101080,United_States_of_America,29115,trmc of orangeburg  calhoun,sc,orangeburg,ORANGEBURG,(803) 533-2460,Acute Care Hospitals,Government - Local,58943,3000 st maatthews rd box 1806box 1806
101081,United_States_of_America,29150,prisma heath tuomey hospital,sc,sumter,SUMTER,(803) 296-2548,Acute Care Hospitals,Voluntary non-profit - Private,81307,129 n washhington st
101082,United_States_of_America,29169,lexington medical center,sc,west columbia,LEXINGTON,(803) 791-2000,Acute Care Hospitals,Government - Hospital District or Authority,48459,2720 sunseet blvd
101083,United_States_of_America,29169,three rivers behavioral health,sc,west columbia,LEXINGTON,(803) 796-9911,Psychiatric,Proprietary,32542,2900 sunseet boulevardrd
101084,United_States_of_America,29203,g werber bryan psych hosp,sc,columbia,RICHLAND,(803) 935-7143,Psychiatric,Government - State,88278,220 faisonn dr
101085,United_States_of_America,29203,prisma health richland hospital,sc,columbia,RICHLAND,(803) 296-2548,Acute Care Hospitals,Voluntary non-profit - Private,38127,5 medicalpark
101086,United_States_of_America,29203,providence health,sc,columbia,RICHLAND,(803) 256-5300,Acute Care Hospitals,Proprietary,77582,120 gatewaay corporate blvdte blvd
101087,United_States_of_America,29212,prisma health baptist parkridge,sc,columbia,LEXINGTON,(803) 907-7011,Acute Care Hospitals,Voluntary non-profit - Private,33748,400 palmettto health parkwayparkway
101088,United_States_of_America,29220,prisma health baptist,sc,columbia,RICHLAND,(803) 296-5678,Acute Care Hospitals,Voluntary non-profit - Private,24452,1330 tayloor at marion ston st
101089,United_States_of_America,29303,spartanburg medical center,sc,spartanburg,SPARTANBURG,(864) 560-6554,Acute Care Hospitals,Government - Hospital District or Authority,28562,101 e woodd st
101090,United_States_of_America,29325,prisma health laurens county hospital,sc,clinton,LAURENS,(864) 833-9100,Acute Care Hospitals,Voluntary non-profit - Private,12183,22725 highhway 76 eastst
101091,United_States_of_America,29340,cherokee medical center,sc,gaffney,CHEROKEE,(864) 487-4271,Acute Care Hospitals,Voluntary non-profit - Private,77668,1530 n limmestone st
101092,United_States_of_America,29379,union medical center,sc,union,UNION,(864) 301-2000,Acute Care Hospitals,Voluntary non-profit - Other,87350,322 west ssouth streetet
101093,United_States_of_America,29401,roper hospital,sc,charleston,CHARLESTON,(843) 724-2800,Acute Care Hospitals,Voluntary non-profit - Private,25083,316 calhouun st
101094,United_States_of_America,29405,palmetto lowcountry behavioral health,sc,charleston,CHARLESTON,(843) 747-5830,Psychiatric,Proprietary,83394,2777 speisssegger driveive
101095,United_States_of_America,29406,trident medical center,sc,charleston,CHARLESTON,(843) 847-4100,Acute Care Hospitals,Proprietary,47114,9330 mediccal plaza drdr
101096,United_States_of_America,29414,bon secoursst francis xavier hospital,sc,charleston,CHARLESTON,(843) 402-1006,Acute Care Hospitals,Voluntary non-profit - Private,79603,2095 henryy tecklenburg driveurg drive
101097,United_States_of_America,29425,musc medical center,sc,charleston,CHARLESTON,(843) 792-2300,Acute Care Hospitals,Government - State,70618,169 ashleyy ave
101098,United_States_of_America,29440,tidelands health,sc,georgetown,GEORGETOWN,(843) 527-7000,Acute Care Hospitals,Voluntary non-profit - Private,64611,606 blackriver rd drawer 171drawer 1718
101099,United_States_of_America,29464,east cooper medical center,sc,mount pleasant,CHARLESTON,(843) 881-0100,Acute Care Hospitals,Proprietary,63131,2000 hospiital dr
101100,United_States_of_America,29466,mount pleasant hospital,sc,mount pleasant,CHARLESTON,(843) 724-2954,Acute Care Hospitals,Voluntary non-profit - Private,64309,3510 highwway 17 north suite 1th suite 140
101101,United_States_of_America,29488,colleton medical center,sc,walterboro,COLLETON,(843) 782-2000,Acute Care Hospitals,Proprietary,27653,501 roberttson boulevardvard
101102,United_States_of_America,29505,musc health florence medical center,sc,florence,FLORENCE,(843) 674-2500,Acute Care Hospitals,Proprietary,14656,805 pampliico hwy box 100550x 100550
101103,United_States_of_America,29506,mcleod regional medical centerpee dee,sc,florence,FLORENCE,(843) 777-2900,Acute Care Hospitals,Voluntary non-profit - Other,69297,555 e chevves st box 87008700
101104,United_States_of_America,29520,mcleod health cheraw,sc,cheraw,CHESTERFIELD,(843) 537-7881,Acute Care Hospitals,Voluntary non-profit - Private,65007,711 chesteerfield highwayghway
101105,United_States_of_America,29526,conway medical center,sc,conway,HORRY,(843) 347-8037,Acute Care Hospitals,Voluntary non-profit - Private,72203,300 singleeton ridge roadroad
101106,United_States_of_America,29526,lighthouse behavioral health hospital,sc,conway,HORRY,(843) 347-8871,Psychiatric,Proprietary,71346,152 waccammaw medical park dril park drive
101107,United_States_of_America,29536,mcleod medical center  dillon,sc,dillon,DILLON,(843) 774-4111,Acute Care Hospitals,Voluntary non-profit - Private,76094,301 e jackkson street po box 1t po box 1327
101108,United_States_of_America,29540,mcleod medical center  darlington,sc,darlington,DARLINGTON,(843) 777-1100,Acute Care Hospitals,Voluntary non-profit - Private,10462,701 cashuaa ferry roadad
101109,United_States_of_America,29550,carolina pines regional medical center,sc,hartsville,DARLINGTON,(864) 339-2100,Acute Care Hospitals,Proprietary,31697,1304 w bobbo newsom hwyhwy
101110,United_States_of_America,29556,williamsburg regional hospital,sc,kingstree,WILLIAMSBURG,(843) 355-8888,Critical Access Hospitals,Voluntary non-profit - Private,81347,500 nelsonn boulevardd
101111,United_States_of_America,29560,lake city community hospital,sc,lake city,FLORENCE,(843) 374-2036,Acute Care Hospitals,Voluntary non-profit - Private,72619,258 n ronmcnair blvdvd
101112,United_States_of_America,29569,mcleod loris  hospital,sc,loris,HORRY,(843) 716-7000,Acute Care Hospitals,Voluntary non-profit - Private,81637,3655 mitchhell streett
101113,United_States_of_America,29572,grand strand regional medical center,sc,myrtle beach,HORRY,(843) 692-1000,Acute Care Hospitals,Proprietary,48722,809 82nd pparkway
101114,United_States_of_America,29574,musc health marion medical center,sc,mullins,MARION,(843) 431-2000,Acute Care Hospitals,Government - State,61684,2829 e hwyy 76
101115,United_States_of_America,29576,tidelands waccamaw community hospital,sc,murrells inlet,HORRY,(843) 652-1000,Acute Care Hospitals,Voluntary non-profit - Private,67204,4070 highwway 17 bypass po draass po drawer 3350
101116,United_States_of_America,29601,st francisdowntown,sc,greenville,GREENVILLE,(800) 805-5678,Acute Care Hospitals,Voluntary non-profit - Private,21356,one st fraancis dr
101117,United_States_of_America,29605,prisma health greenville memorial hospital,sc,greenville,GREENVILLE,(864) 455-7000,Acute Care Hospitals,Voluntary non-profit - Private,14437,905 verdaee blvd suite 102te 102
101118,United_States_of_America,29605,shriners hospitals for children,sc,greenville,GREENVILLE,(864) 271-3444,Childrens,Voluntary non-profit - Private,76709,950 west ffaris road
101119,United_States_of_America,29615,prisma health  patewood hospital,sc,greenville,GREENVILLE,(864) 797-1000,Acute Care Hospitals,Voluntary non-profit - Private,68241,175 patewoood drive
101120,United_States_of_America,29620,abbeville area medical center,sc,abbeville,ABBEVILLE,(864) 366-5011,Critical Access Hospitals,Government - Local,24107,420 thomsoon circle
101121,United_States_of_America,29621,anmed health,sc,anderson,ANDERSON,(864) 512-2830,Acute Care Hospitals,Voluntary non-profit - Private,15113,800 n fantt st
101122,United_States_of_America,29622,patrick b harris psychiatric hospital,sc,anderson,ANDERSON,(803) 231-2600,Psychiatric,Government - State,83263,130 highwaay 252
101123,United_States_of_America,29640,prisma health baptist easley hospital,sc,easley,PICKENS,(864) 442-7606,Acute Care Hospitals,Voluntary non-profit - Private,91275,200 fleetwwood drive
101124,United_States_of_America,29646,self regional healthcare,sc,greenwood,GREENWOOD,(864) 227-4111,Acute Care Hospitals,Voluntary non-profit - Private,11733,1325 sprinng street
101125,United_States_of_America,29650,carolina ctr for behavioral healththe,sc,greer,GREENVILLE,(864) 235-2335,Psychiatric,Proprietary,84785,2700 e phiillips rd
101126,United_States_of_America,29650,prisma health greer memorial hospital,sc,greer,GREENVILLE,(864) 848-8200,Acute Care Hospitals,Voluntary non-profit - Private,57416,830 southbuncombe roadroad
101127,United_States_of_America,29651,pelham medical center,sc,greer,GREENVILLE,(864) 560-6554,Acute Care Hospitals,Government - Hospital District or Authority,52377,250 westmooreland roadad
101128,United_States_of_America,29671,cannon memorial hospital,sc,pickens,PICKENS,(864) 878-4791,Acute Care Hospitals,Voluntary non-profit - Private,90117,123 w g accker drive
101129,United_States_of_America,29672,prisma health oconee memorial hospital,sc,seneca,OCONEE,(864) 482-3100,Acute Care Hospitals,Voluntary non-profit - Private,84172,102b omnidr
101130,United_States_of_America,29681,prisma health hillcrest hospital,sc,simpsonville,GREENVILLE,(864) 454-6100,Acute Care Hospitals,Voluntary non-profit - Private,38645,741 southeast main streetstreet
101131,United_States_of_America,29690,springbrook behavioral health system,sc,travelers rest,GREENVILLE,(864) 834-8013,Psychiatric,Proprietary,37570,one havenwwood lane  po box 10po box 1005
101132,United_States_of_America,29706,musc health chester medical center,sc,chester,CHESTER,(803) 581-3151,Acute Care Hospitals,Proprietary,59319,1 medicalpark drivee
101133,United_States_of_America,29720,musc health lancaster medical center,sc,lancaster,LANCASTER,(803) 286-1481,Acute Care Hospitals,Proprietary,70263,800 w meetting st
101134,United_States_of_America,29720,rebound behavioral health,sc,lancaster,LANCASTER,(803) 313-3700,Psychiatric,Proprietary,65617,134 east rrebound roadad
101135,United_States_of_America,29730,piedmont medical center,sc,rock hill,YORK,(803) 329-1234,Acute Care Hospitals,Proprietary,82759,222 s herllong ave
101136,United_States_of_America,29801,aiken regional medical center,sc,aiken,AIKEN,(803) 641-5900,Acute Care Hospitals,Proprietary,14559,302 univerrsity parkwayway
101137,United_States_of_America,29824,edgefield county healthcare an affiliate of self r,sc,edgefield,EDGEFIELD,(803) 637-3174,Critical Access Hospitals,Government - Local,53048,300 ridgemedical plazalaza
101138,United_States_of_America,29827,allendale county hospital,sc,fairfax,ALLENDALE,(803) 632-3311,Critical Access Hospitals,Government - Local,59484,1787 allenndale fairfax rdfax rd
101139,United_States_of_America,29902,beaufort county memorial hospital,sc,beaufort,BEAUFORT,(843) 522-5200,Acute Care Hospitals,Government - Local,54038,955 ribautt rd
101140,United_States_of_America,29902,nh beaufort,sc,beaufort,BEAUFORT,(843) 228-5600,Acute Care - Department of Defense,Department of Defense,81285,1 pinckneyy blvd
101141,United_States_of_America,29925,hilton head regional medical center,sc,hilton head island,BEAUFORT,(843) 681-6122,Acute Care Hospitals,Proprietary,30924,25 hospitaal center blvdblvd
101142,United_States_of_America,29927,coastal carolina hospital,sc,hardeeville,JASPER,(843) 784-8182,Acute Care Hospitals,Proprietary,86221,1000 mediccal center drivedrive
101143,United_States_of_America,29944,hampton regional medical center,sc,varnville,HAMPTON,(803) 943-2771,Acute Care Hospitals,Voluntary non-profit - Private,63052,595 west ccarolina avenuevenue
101144,United_States_of_America,30012,piedmont rockdale hospital,ga,conyers,ROCKDALE,(770) 918-3000,Acute Care Hospitals,Proprietary,89700,1412 milsttead avenue nee ne
101145,United_States_of_America,30014,piedmont newton hospital,ga,covington,NEWTON,(770) 786-7053,Acute Care Hospitals,Voluntary non-profit - Private,57706,5126 hospiital drive nene
101146,United_States_of_America,30033,emory decatur hospital,ga,decatur,DE KALB,(404) 501-1000,Acute Care Hospitals,Voluntary non-profit - Private,66247,2701 n deccatur road
101147,United_States_of_America,30034,georgia regional hospital atlanta,ga,decatur,DE KALB,(404) 243-2100,Psychiatric,Government - State,37596,3073 panthhersville roadroad
101148,United_States_of_America,30041,northside hospital forsyth,ga,cumming,FORSYTH,(770) 844-3200,Acute Care Hospitals,Voluntary non-profit - Private,77020,1200 northhside forsyth driveyth drive
101149,United_States_of_America,30045,northside hospital gwinnett,ga,lawrenceville,GWINNETT,(678) 312-1000,Acute Care Hospitals,Government - Hospital District or Authority,14938,1000 mediccal center boulevardboulevard
101150,United_States_of_America,30046,summitridge center psychiatry  addictive med,ga,lawrenceville,GWINNETT,(678) 442-5800,Psychiatric,Proprietary,39909,250 scenicc highway
101151,United_States_of_America,30058,emory hillandale hospital,ga,lithonia,DE KALB,(404) 501-8040,Acute Care Hospitals,Government - Hospital District or Authority,92161,2801 dekallb medical parkwayparkway
101152,United_States_of_America,30060,wellstar kennestone hospital,ga,marietta,COBB,(770) 793-5000,Acute Care Hospitals,Government - Hospital District or Authority,32213,677 churchh street
101153,United_States_of_America,30076,wellstar north fulton hospital,ga,roswell,FULTON,(770) 751-2500,Acute Care Hospitals,Proprietary,30219,3000 hospiital boulevardvard
101154,United_States_of_America,30078,eastside medical center,ga,snellville,GWINNETT,(770) 736-2498,Acute Care Hospitals,Proprietary,89964,1700 mediccal way
101155,United_States_of_America,30080,ridgeview institute,ga,smyrna,COBB,(770) 434-4567,Psychiatric,Proprietary,47761,3995 s cobbb drive sese
101156,United_States_of_America,30097,emory johns creek hospital,ga,johns creek,GWINNETT,(678) 474-7000,Acute Care Hospitals,Proprietary,51874,6325 hospiital parkwayay
101157,United_States_of_America,30106,wellstar cobb hospital,ga,austell,COBB,(770) 732-4000,Acute Care Hospitals,Voluntary non-profit - Other,12935,3950 austeell rd
101158,United_States_of_America,30110,higgins general hospital,ga,bremen,HARALSON,(770) 812-2000,Critical Access Hospitals,Government - Hospital District or Authority,51110,200 allenmemorial drivedrive
101159,United_States_of_America,30115,northside hospital cherokee,ga,canton,CHEROKEE,(770) 244-1000,Acute Care Hospitals,Voluntary non-profit - Other,51099,450 northsside cherokee boulevkee boulevard
101160,United_States_of_America,30117,tanner medical center  carrollton,ga,carrollton,CARROLL,(770) 836-9580,Acute Care Hospitals,Government - Hospital District or Authority,30843,705 dixiestreet
101161,United_States_of_America,30120,cartersville medical center,ga,cartersville,BARTOW,(770) 387-8182,Acute Care Hospitals,Voluntary non-profit - Private,90784,960 joe frrank harris parkways parkway
101162,United_States_of_America,30125,polk medical center,ga,cedartown,POLK,(770) 748-2500,Critical Access Hospitals,Voluntary non-profit - Private,19753,2360 rockmmart highwayay
101163,United_States_of_America,30134,wellstar douglas hospital,ga,douglasville,DOUGLAS,(770) 949-1500,Acute Care Hospitals,Voluntary non-profit - Private,62917,8954 hospiital drive
101164,United_States_of_America,30141,wellstar paulding hospital,ga,hiram,PAULDING,(470) 644-7000,Acute Care Hospitals,Voluntary non-profit - Other,78219,2518 jimmyy lee smith parkwayh parkway
101165,United_States_of_America,30143,piedmont mountainside hospital inc,ga,jasper,PICKENS,(706) 301-5269,Acute Care Hospitals,Voluntary non-profit - Other,24395,1266 highwway 515 southuth
101166,United_States_of_America,30162,floyd medical center,ga,rome,FLOYD,(706) 509-6900,Acute Care Hospitals,Government - Hospital District or Authority,22357,304 turnerr mccall blvd p o bolvd p o box 233
101167,United_States_of_America,30165,redmond regional medical center,ga,rome,FLOYD,(706) 802-3012,Acute Care Hospitals,Proprietary,21433,501 redmonnd road
101168,United_States_of_America,30180,tanner medical center villa rica,ga,villa rica,CARROLL,(770) 456-3101,Acute Care Hospitals,Government - Hospital District or Authority,77542,601 dallass highway
101169,United_States_of_America,30214,piedmont fayette hospital,ga,fayetteville,FAYETTE,(770) 719-7000,Acute Care Hospitals,Voluntary non-profit - Private,66607,1255 highwway 54 westt
101170,United_States_of_America,30223,wellstar spalding regional hospital,ga,griffin,SPALDING,(770) 228-2721,Acute Care Hospitals,Proprietary,76883,601 south8th streett
101171,United_States_of_America,30233,wellstar sylvan grove hospital,ga,jackson,BUTTS,(770) 775-7861,Critical Access Hospitals,Government - Hospital District or Authority,51909,1050 mcdonnough road
101172,United_States_of_America,30240,wellstar west georgia medical center,ga,lagrange,TROUP,(706) 882-1411,Acute Care Hospitals,Voluntary non-profit - Private,24450,1514 vernoon road
101173,United_States_of_America,30265,piedmont newnan hospital inc,ga,newnan,COWETA,(770) 400-2300,Acute Care Hospitals,Voluntary non-profit - Private,14600,745 poplarr road
101174,United_States_of_America,30265,southeastern regional medical center,ga,newnan,COWETA,(404) 844-8334,Acute Care Hospitals,Proprietary,47385,600 celebrrate life parkwayparkway
101175,United_States_of_America,30274,riverwoods behavioral health system,ga,riverdale,CLAYTON,(770) 991-8500,Psychiatric,Proprietary,22439,223 medicaal center drivedrive
101176,United_States_of_America,30274,southern regional medical center,ga,riverdale,CLAYTON,(770) 991-8160,Acute Care Hospitals,Voluntary non-profit - Private,12513,11 upper rriverdale road swroad sw
101177,United_States_of_America,30281,piedmont henry hospital,ga,stockbridge,HENRY,(678) 604-1000,Acute Care Hospitals,Government - Hospital District or Authority,94659,1133 eaglees landing parkwayg parkway
101178,United_States_of_America,30286,upson regional medical center,ga,thomaston,UPSON,(706) 647-8111,Acute Care Hospitals,Voluntary non-profit - Other,35729,801 w gorddon street
101179,United_States_of_America,30303,grady memorial hospital,ga,atlanta,FULTON,(404) 616-4252,Acute Care Hospitals,Voluntary non-profit - Private,19745,80 jesse hhill jr drive serive se
101180,United_States_of_America,30308,emory university hospital midtown,ga,atlanta,FULTON,(404) 686-4411,Acute Care Hospitals,Voluntary non-profit - Private,72586,550 peachttree street  net  ne
101181,United_States_of_America,30309,piedmont hospital,ga,atlanta,FULTON,(404) 605-5000,Acute Care Hospitals,Voluntary non-profit - Private,41839,1968 peachhtree rd nww
101182,United_States_of_America,30312,wellstar atlanta medical center,ga,atlanta,FULTON,(404) 265-4000,Acute Care Hospitals,Proprietary,36122,303 parkwaay drive nene
