SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM,CONCAT_ADDRESS
103541,United_States_of_America,70364,compass behavioral center of houma llc,la,houma,TERREBONNE,(985) 876-1715,Psychiatric,Proprietary,12204,4701 westpark avenueue
103542,United_States_of_America,70380,teche regional medical center,la,morgan city,ST. MARY,(985) 384-2200,Acute Care Hospitals,Proprietary,87610,1125 marguuerite streeteet
103543,United_States_of_America,70390,assumption community hospital,la,napoleonville,ASSUMPTION,(985) 369-3600,Critical Access Hospitals,Voluntary non-profit - Private,47692,135 highwaay 402
103544,United_States_of_America,70394,ochsner st anne general hospital,la,raceland,LAFOURCHE,(985) 537-8377,Critical Access Hospitals,Voluntary non-profit - Private,36127,4608 highwway 1
103545,United_States_of_America,70403,cypress pointe surgical hospital,la,hammond,TANGIPAHOA,(985) 510-6200,Acute Care Hospitals,Physician,76739,42570 soutth airport rdrd
103546,United_States_of_America,70403,north oaks medical center l l c,la,hammond,TANGIPAHOA,(985) 345-2700,Acute Care Hospitals,Government - Hospital District or Authority,66384,15790 paull vega md drivedrive
103547,United_States_of_America,70422,hood memorial hospital,la,amite,TANGIPAHOA,(985) 748-9485,Critical Access Hospitals,Government - Hospital District or Authority,92203,301 w walnnut street
103548,United_States_of_America,70427,our lady of the angels hospital,la,bogalusa,WASHINGTON,(985) 730-6700,Acute Care Hospitals,Voluntary non-profit - Church,90663,433 plazastreet
103549,United_States_of_America,70433,avala,la,covington,ST. TAMMANY,(985) 801-3010,Acute Care Hospitals,Physician,16014,67252 induustry lane
103550,United_States_of_America,70433,covington behavioral health,la,covington,ST. TAMMANY,(985) 893-2970,Psychiatric,Proprietary,73695,201 greenbbriar blvd
103551,United_States_of_America,70433,st tammany parish hospital,la,covington,ST. TAMMANY,(985) 898-4000,Acute Care Hospitals,Government - Hospital District or Authority,45995,1202 s tyller street
103552,United_States_of_America,70438,riverside medical center,la,franklinton,WASHINGTON,(985) 795-4431,Critical Access Hospitals,Government - Hospital District or Authority,30159,1900 southh main st
103553,United_States_of_America,70441,st helena parish hospital,la,greensburg,ST. HELENA,(225) 222-6111,Critical Access Hospitals,Government - Hospital District or Authority,17467,16874 highhway 43
103554,United_States_of_America,70443,lallie kemp medical center,la,independence,TANGIPAHOA,(985) 878-9421,Critical Access Hospitals,Government - State,59445,52579 highhway 51 southuth
103555,United_States_of_America,70444,oceans behavioral hospital of kentwood,la,kentwood,TANGIPAHOA,(985) 229-0717,Psychiatric,Proprietary,81716,921 avenuee g
103556,United_States_of_America,70445,beacon behavioral hospital  northshore inc,la,lacombe,ST. TAMMANY,(985) 882-0226,Psychiatric,Voluntary non-profit - Private,82614,64026 hwy434 suite 300 3rde 300 3rd floor
103557,United_States_of_America,70448,northlake behavioral health system,la,mandeville,ST. TAMMANY,(985) 626-6300,Psychiatric,Voluntary non-profit - Private,29799,23515 highhway 190
103558,United_States_of_America,70458,slidell memorial hospital,la,slidell,ST. TAMMANY,(985) 643-2200,Acute Care Hospitals,Government - Hospital District or Authority,69031,1001 gausee blvd
103559,United_States_of_America,70458,southern surgical hospital,la,slidell,ST. TAMMANY,(985) 641-0600,Acute Care Hospitals,Physician,52714,1700 w linndberg driveve
103560,United_States_of_America,70458,sterling surgical hospital,la,slidell,ST. TAMMANY,(504) 690-8200,Acute Care Hospitals,Proprietary,36853,989 robertt blvd
103561,United_States_of_America,70461,ochsner medical center  northshore l l c,la,slidell,ST. TAMMANY,(985) 646-5000,Acute Care Hospitals,Voluntary non-profit - Private,76640,100 medicaal center drivedrive
103562,United_States_of_America,70503,lafayette general medical center,la,lafayette,LAFAYETTE,(337) 289-7991,Acute Care Hospitals,Voluntary non-profit - Private,59095,1214 cooliidge avenuee
103563,United_States_of_America,70503,lafayette general surgical hospital,la,lafayette,LAFAYETTE,(337) 289-8095,Acute Care Hospitals,Physician,65236,1000 w pinnhook rd suite 100uite 100
103564,United_States_of_America,70506,university hospital  clinics,la,lafayette,LAFAYETTE,(337) 261-6000,Acute Care Hospitals,Voluntary non-profit - Private,19357,2390 westcongress
103565,United_States_of_America,70507,vermilion behavioral health systems,la,lafayette,LAFAYETTE,(337) 234-5614,Psychiatric,Proprietary,87677,2520 n uniiversity avenuevenue
103566,United_States_of_America,70508,compass behavioral center of lafayette,la,lafayette,LAFAYETTE,(337) 534-4655,Psychiatric,Proprietary,77771,312 youngssville highwayhway
103567,United_States_of_America,70508,heart hospital of lafayette,la,lafayette,LAFAYETTE,(337) 521-1000,Acute Care Hospitals,Proprietary,43558,1105 kalisste saloom roadroad
103569,United_States_of_America,70508,our lady of lourdes regional medical center inc,la,lafayette,LAFAYETTE,(337) 470-2100,Acute Care Hospitals,Voluntary non-profit - Private,18074,4801 ambasssador caffery parkwfery parkway
103571,United_States_of_America,70510,abbeville general hospital,la,abbeville,VERMILION,(337) 893-5466,Acute Care Hospitals,Government - Hospital District or Authority,80417,118 n hosppital dr
103572,United_States_of_America,70517,genesis behavioral hospital,la,breaux bridge,ST. MARTIN,(337) 442-6254,Psychiatric,Proprietary,30650,606 latiollais road
103573,United_States_of_America,70517,st martin hospital,la,breaux bridge,ST. MARTIN,(337) 332-2178,Critical Access Hospitals,Voluntary non-profit - Private,38254,210 champaagne boulevardvard
103574,United_States_of_America,70518,oceans hospital of broussard,la,broussard,LAFAYETTE,(337) 839-9008,Psychiatric,Proprietary,92778,420 alberttsons parkwayway
103575,United_States_of_America,70525,acadia st landry,la,church point,ACADIA,(337) 684-5435,Critical Access Hospitals,Government - Hospital District or Authority,65038,810 southbroadway streetstreet
103576,United_States_of_America,70526,acadia general hospital,la,crowley,ACADIA,(337) 783-3222,Acute Care Hospitals,Voluntary non-profit - Private,17682,1305 crowlley rayne highwayhighway
103577,United_States_of_America,70538,franklin foundation hospital,la,franklin,ST. MARY,(337) 828-0760,Critical Access Hospitals,Government - Hospital District or Authority,91482,1097 northhwest blvd
103578,United_States_of_America,70546,jennings american legion hospital,la,jennings,JEFFRSON DAVIS,(337) 616-7000,Acute Care Hospitals,Voluntary non-profit - Private,81489,1634 eltonn road
103579,United_States_of_America,70546,jennings senior care hospital,la,jennings,JEFFRSON DAVIS,(337) 824-1558,Psychiatric,Proprietary,46274,1 hospitall drive suite 201uite 201
103580,United_States_of_America,70548,abrom kaplan memorial hospital,la,kaplan,VERMILION,(337) 643-8300,Critical Access Hospitals,Voluntary non-profit - Private,38260,1310 westseventh streettreet
103581,United_States_of_America,70554,savoy medical center,la,mamou,EVANGELINE,(337) 468-5261,Acute Care Hospitals,Voluntary non-profit - Other,55284,801 poinciiana avenuee
103582,United_States_of_America,70562,iberia medical center,la,new iberia,IBERIA,(337) 364-0441,Acute Care Hospitals,Government - Hospital District or Authority,31384,2315 e maiin street
103583,United_States_of_America,70570,oceans behavioral hospital of opelousas,la,opelousas,ST. LANDRY,(337) 948-8820,Psychiatric,Proprietary,53276,1310 heathher drive
103584,United_States_of_America,70570,opelousas general health system,la,opelousas,ST. LANDRY,(337) 948-3011,Acute Care Hospitals,Government - Hospital District or Authority,26251,539 east pprudhomme streetstreet
103585,United_States_of_America,70586,mercy regional medical center,la,ville platte,EVANGELINE,(337) 363-5684,Acute Care Hospitals,Proprietary,47805,800 e mainn
103586,United_States_of_America,70601,christus ochsner st patrick hospital,la,lake charles,CALCASIEU,(337) 436-2511,Acute Care Hospitals,Voluntary non-profit - Private,10967,524 dr micchael debakey streetkey street
103587,United_States_of_America,70601,lake charles memorial hospital,la,lake charles,CALCASIEU,(337) 494-3000,Acute Care Hospitals,Voluntary non-profit - Private,94953,1701 oak ppark blvd
103588,United_States_of_America,70605,christus ochsner lake area hospital,la,lake charles,CALCASIEU,(337) 474-6370,Acute Care Hospitals,Voluntary non-profit - Private,70307,4200 nelsoon road
103589,United_States_of_America,70607,oceans behavioral hospital of lake charles,la,lake charles,CALCASIEU,(337) 474-7581,Psychiatric,Proprietary,93194,4250 fifthh avenue
103590,United_States_of_America,70631,south cameron memorial hospital,la,cameron,CAMERON,(337) 542-4111,Acute Care Hospitals,Proprietary,49043,5360 westcreole hwyy
103591,United_States_of_America,70633,dequincy memorial hospital,la,dequincy,CALCASIEU,(337) 786-1200,Critical Access Hospitals,Proprietary,86846,110 west 44th street
103592,United_States_of_America,70634,beauregard memorial hospital,la,deridder,BEAUREGARD,(337) 462-7100,Acute Care Hospitals,Government - Hospital District or Authority,83776,600 s pinee street
103593,United_States_of_America,70634,oceans behavioral hospital of deridder,la,deridder,BEAUREGARD,(337) 460-9472,Psychiatric,Proprietary,54720,1420 blankkenship driveive
103594,United_States_of_America,70648,allen parish hospital,la,kinder,ALLEN,(337) 738-2527,Acute Care Hospitals,Government - Hospital District or Authority,39411,108 6th avvenue
103595,United_States_of_America,70663,west calcasieu cameron hospital,la,sulphur,CALCASIEU,(337) 527-7034,Acute Care Hospitals,Government - Hospital District or Authority,11143,701 east ccypress streetreet
103596,United_States_of_America,70737,st james behavioral health hospital inc,la,gonzales,ASCENSION,(225) 647-7524,Psychiatric,Voluntary non-profit - Private,76902,3136 southh st landry roady road
103598,United_States_of_America,70760,pointe coupee general hospital,la,new roads,POINTE COUPEE,(225) 368-6386,Critical Access Hospitals,Government - Hospital District or Authority,28881,2202 falsee river driveive
103599,United_States_of_America,70775,west feliciana parish hospital,la,saint francisville,WEST FELICIANA,(225) 635-3811,Critical Access Hospitals,Government - Hospital District or Authority,85531,5266 commeerce street buildint building b
103600,United_States_of_America,70791,lane regional medical center,la,zachary,E. BATON ROUGE,(225) 658-4000,Acute Care Hospitals,Government - Hospital District or Authority,18098,6300 mainstreet
103601,United_States_of_America,70806,baton rouge behavioral hospital,la,baton rouge,E. BATON ROUGE,(225) 300-8470,Psychiatric,Proprietary,57943,4040 northh blvd
103602,United_States_of_America,70806,baton rouge general medical center,la,baton rouge,E. BATON ROUGE,(225) 387-7767,Acute Care Hospitals,Voluntary non-profit - Private,59720,3600 floriida blvd
103603,United_States_of_America,70806,seaside health system,la,baton rouge,E. BATON ROUGE,(225) 522-4076,Psychiatric,Government - Federal,85679,4363 conveention streeteet
103604,United_States_of_America,70808,our lady of the lake regional medical center,la,baton rouge,E. BATON ROUGE,(225) 765-6565,Acute Care Hospitals,Voluntary non-profit - Church,17436,5000 henneessy blvd
103605,United_States_of_America,70809,apollo behavioral health hospital l l c,la,baton rouge,E. BATON ROUGE,(225) 663-2881,Psychiatric,Proprietary,20569,9938 airliine hwy
103606,United_States_of_America,70810,surgical specialty center of baton rouge,la,baton rouge,E. BATON ROUGE,(225) 408-8080,Acute Care Hospitals,Physician,93132,8080 bluebbonnet blvdd
103607,United_States_of_America,70810,the spine hospital of louisiana,la,baton rouge,E. BATON ROUGE,(225) 763-9900,Acute Care Hospitals,Voluntary non-profit - Private,30889,10105 parkk row circle suitele suite 250
103608,United_States_of_America,70815,oceans behavioral hospital of baton rouge,la,baton rouge,E. BATON ROUGE,(225) 356-7030,Psychiatric,Proprietary,53009,11135 florrida blvd
103609,United_States_of_America,70816,ochsner medical center  baton rouge,la,baton rouge,E. BATON ROUGE,(225) 752-2470,Acute Care Hospitals,Voluntary non-profit - Private,18232,17000 mediical center drr dr
103610,United_States_of_America,70817,womans hospital,la,baton rouge,E. BATON ROUGE,(225) 927-1300,Acute Care Hospitals,Voluntary non-profit - Private,29566,100 womans way
103611,United_States_of_America,71001,bienville medical center,la,arcadia,BIENVILLE,(318) 263-4700,Critical Access Hospitals,Proprietary,30041,1175 pinestreet
103612,United_States_of_America,71019,christus coushatta health care center,la,coushatta,RED RIVER,(318) 932-2000,Critical Access Hospitals,Voluntary non-profit - Private,11147,1635 marveel street
103613,United_States_of_America,71040,claiborne memorial medical center,la,homer,CLAIBORNE,(318) 927-2024,Acute Care Hospitals,Government - Hospital District or Authority,56819,620 east ccollege streetreet
103614,United_States_of_America,71052,desoto regional health system,la,mansfield,DE SOTO,(318) 872-4610,Acute Care Hospitals,Voluntary non-profit - Private,25359,207 jefferrson streett
103615,United_States_of_America,71055,minden medical center,la,minden,WEBSTER,(318) 377-2321,Acute Care Hospitals,Proprietary,51669,no 1 mediccal plaza
103616,United_States_of_America,71075,springhill medical center,la,springhill,WEBSTER,(318) 539-1000,Acute Care Hospitals,Voluntary non-profit - Private,89030,2001 doctoors drive
103617,United_States_of_America,71082,north caddo medical center,la,vivian,CADDO,(318) 375-3235,Critical Access Hospitals,Government - Hospital District or Authority,73640,815 southpine streetet
103618,United_States_of_America,71101,specialists hospital shreveport,la,shreveport,CADDO,(318) 213-3800,Acute Care Hospitals,Physician,66121,1500 lineavenue
103619,United_States_of_America,71103,ochsner lsu health shreveport,la,shreveport,CADDO,(318) 675-5000,Acute Care Hospitals,Voluntary non-profit - Private,27863,1541 kingss highway
103620,United_States_of_America,71103,physicians behavioral hospital,la,shreveport,CADDO,(318) 550-0520,Psychiatric,Proprietary,78836,2025 desotto st
103621,United_States_of_America,71103,shriners hospitals for children,la,shreveport,CADDO,(318) 222-5704,Childrens,Voluntary non-profit - Private,70830,3100 samfoord avenue
103622,United_States_of_America,71103,willis knighton medical center inc,la,shreveport,CADDO,(318) 212-4000,Acute Care Hospitals,Voluntary non-profit - Private,61997,2600 greennwood road
103623,United_States_of_America,71105,christus health shreveport  bossier,la,shreveport,CADDO,(318) 681-5000,Acute Care Hospitals,Voluntary non-profit - Private,13337,1453 e berrt kouns industrialndustrial drive
103624,United_States_of_America,71106,brentwood hospital,la,shreveport,CADDO,(318) 678-7500,Psychiatric,Proprietary,91382,1006 highlland avenuee
103625,United_States_of_America,71111,red river behavioral center llc,la,bossier city,BOSSIER,(318) 549-2099,Psychiatric,Proprietary,57136,2800 melroose avenue
103626,United_States_of_America,71201,monroe surgical hospital,la,monroe,OUACHITA,(318) 410-0002,Acute Care Hospitals,Physician,69522,2408 broaddmoor blvd
103627,United_States_of_America,71201,st francis medical center,la,monroe,OUACHITA,(318) 966-4000,Acute Care Hospitals,Voluntary non-profit - Private,10020,309 jacksoon street
103629,United_States_of_America,71203,allegiance health center of monroe,la,monroe,OUACHITA,(318) 966-4686,Psychiatric,Proprietary,37426,3421 mediccal park driverive
103630,United_States_of_America,71220,cypress grove behavioral health llc,la,bastrop,MOREHOUSE,(318) 281-2448,Psychiatric,Proprietary,81986,4673 eugenne ware roadad
103631,United_States_of_America,71220,morehouse general hospital,la,bastrop,MOREHOUSE,(318) 283-3600,Acute Care Hospitals,Government - Hospital District or Authority,17425,323 w walnnut
103632,United_States_of_America,71222,reeves memorial medical center,la,bernice,UNION,(318) 285-9066,Critical Access Hospitals,Government - Hospital District or Authority,37577,409 firststreet
103633,United_States_of_America,71232,richland parish hospitaldelhi,la,delhi,RICHLAND,(318) 878-5171,Critical Access Hospitals,Government - Hospital District or Authority,31411,407 cincinnnati streetet
103634,United_States_of_America,71241,union general hospital,la,farmerville,UNION,(318) 368-9751,Critical Access Hospitals,Voluntary non-profit - Private,67892,901 jamesave
103635,United_States_of_America,71251,jackson parish hospital,la,jonesboro,JACKSON,(318) 259-4435,Critical Access Hospitals,Government - Hospital District or Authority,27622,165 beechsprings roadoad
103636,United_States_of_America,71254,east carroll parish hospital,la,lake providence,EAST CARROLL,(318) 559-4023,Acute Care Hospitals,Government - Hospital District or Authority,15279,336 northhood streetet
103637,United_States_of_America,71263,west carroll memorial hospital,la,oak grove,WEST CARROLL,(318) 428-3237,Acute Care Hospitals,Proprietary,26958,706 ross sstreet
103638,United_States_of_America,71269,richardson medical center,la,rayville,RICHLAND,(318) 728-4181,Acute Care Hospitals,Government - Hospital District or Authority,60779,254 highwaay 3048
103639,United_States_of_America,71270,northern louisiana medical center,la,ruston,LINCOLN,(318) 254-2100,Acute Care Hospitals,Proprietary,49405,401 east vvaughn avenuenue
103640,United_States_of_America,71270,serenity springs specialty hospital,la,ruston,LINCOLN,(318) 202-3860,Psychiatric,Proprietary,91133,1495 fraziier road
103641,United_States_of_America,71282,madison parish hospital,la,tallulah,MADISON,(318) 574-2374,Critical Access Hospitals,Government - Hospital District or Authority,62943,900 johnsoon street
103642,United_States_of_America,71291,glenwood regional medical center,la,west monroe,OUACHITA,(318) 329-4600,Acute Care Hospitals,Proprietary,59316,503 mcmilllan road
103643,United_States_of_America,71295,franklin medical center,la,winnsboro,FRANKLIN,(318) 435-9411,Acute Care Hospitals,Government - Hospital District or Authority,38561,2106 looproad
103644,United_States_of_America,71301,central louisiana surgical hospital,la,alexandria,RAPIDES,(318) 449-6400,Acute Care Hospitals,Physician,59160,651 northbolton avee
103645,United_States_of_America,71301,christus st frances cabrini hospital,la,alexandria,RAPIDES,(318) 487-1122,Acute Care Hospitals,Voluntary non-profit - Private,81846,3330 masonnic drive
103647,United_States_of_America,71301,rapides regional medical center,la,alexandria,RAPIDES,(318) 769-3000,Acute Care Hospitals,Proprietary,36205,211 4th sttreet
103648,United_States_of_America,71303,longleaf hospital,la,alexandria,RAPIDES,(318) 445-5111,Psychiatric,Proprietary,58278,44 versaillles blvd
103649,United_States_of_America,71303,oceans behavioral hospital of alexandria,la,alexandria,RAPIDES,(318) 448-8473,Psychiatric,Proprietary,42756,2621 northh bolton avenuevenue
103650,United_States_of_America,71322,beacon behavioral hospital  central,la,bunkie,AVOYELLES,(318) 346-3143,Psychiatric,Proprietary,81660,323 evergrreen streett
103652,United_States_of_America,71334,riverland medical center,la,ferriday,CONCORDIA,(318) 757-6551,Critical Access Hospitals,Government - Hospital District or Authority,24712,1700  walllace blvd
103653,United_States_of_America,71342,lasalle general hospital,la,jena,LASALLE,(318) 992-9200,Acute Care Hospitals,Government - Hospital District or Authority,58670,187 ninthsthwy 84 westwest
103654,United_States_of_America,71351,avoyelles hospital,la,marksville,AVOYELLES,(318) 253-8611,Acute Care Hospitals,Proprietary,46467,4231 highwway 1192
103655,United_States_of_America,71361,central louisiana state hospital,la,pineville,RAPIDES,(318) 484-6200,Psychiatric,Government - State,75503,242 w shammrock streetet
103656,United_States_of_America,71418,caldwell memorial hospital inc,la,columbia,CALDWELL,(318) 649-6111,Acute Care Hospitals,Voluntary non-profit - Private,63840,411 main sstreet
103657,United_States_of_America,71418,citizens medical center,la,columbia,CALDWELL,(318) 649-6106,Acute Care Hospitals,Government - Hospital District or Authority,53660,7939 u s hhwy 165 southuth
103658,United_States_of_America,71446,byrd regional hospital,la,leesville,VERNON,(337) 239-9041,Acute Care Hospitals,Proprietary,31071,1020 fertiitta blvd
103659,United_States_of_America,71449,sabine medical center,la,many,SABINE,(318) 256-1232,Acute Care Hospitals,Proprietary,79546,240 highlaand drive
103660,United_States_of_America,71457,natchitoches regional medical center,la,natchitoches,NATCHITOCHES,(318) 471-2628,Acute Care Hospitals,Government - Hospital District or Authority,47899,501 keyserr ave
103661,United_States_of_America,71459,baynejones ach ft polk,la,fort polk,VERNON,(337) 531-3118,Acute Care - Department of Defense,Department of Defense,13166,1585 3rd sstreet fort polkt polk
103663,United_States_of_America,71465,hardtner medical center,la,olla,LASALLE,(318) 495-3131,Critical Access Hospitals,Government - Hospital District or Authority,53557,1102 n pinne road
103664,United_States_of_America,71483,winn parish medical center,la,winnfield,WINN,(318) 648-3000,Acute Care Hospitals,Proprietary,90251,301 w bounndary ave
103665,United_States_of_America,71603,jefferson regional medical center,ar,pine bluff,JEFFERSON,(870) 541-7100,Acute Care Hospitals,Voluntary non-profit - Private,75796,1600 west40th avenueue
103666,United_States_of_America,71635,ashley county medical center,ar,crossett,ASHLEY,(870) 364-4111,Critical Access Hospitals,Voluntary non-profit - Private,63274,1015 unityy road
103667,United_States_of_America,71639,delta memorial hospital,ar,dumas,DESHA,(870) 382-4303,Critical Access Hospitals,Voluntary non-profit - Private,25939,811 highwaay 65 southh
103668,United_States_of_America,71653,chicot memorial medical center,ar,lake village,CHICOT,(870) 265-5351,Critical Access Hospitals,Voluntary non-profit - Private,80016,2729 southh highway 65  8265  82
103669,United_States_of_America,71654,mcgehee hospital,ar,mcgehee,DESHA,(870) 222-5600,Critical Access Hospitals,Voluntary non-profit - Private,62424,900 souththird streeteet
103670,United_States_of_America,71655,drew memorial hospital,ar,monticello,DREW,(870) 367-2411,Acute Care Hospitals,Voluntary non-profit - Private,64089,778 scoginn drive
103671,United_States_of_America,71671,bradley county medical center,ar,warren,BRADLEY,(870) 226-3731,Critical Access Hospitals,Voluntary non-profit - Private,59208,404 southbradley streettreet
103672,United_States_of_America,71701,ouachita county medical center,ar,camden,OUACHITA,(870) 836-1000,Acute Care Hospitals,Voluntary non-profit - Private,78318,638 califoornia avenueue
103673,United_States_of_America,71730,medical center of south arkansas,ar,el dorado,UNION,(870) 863-2000,Acute Care Hospitals,Proprietary,52610,700 west ggrove streetet
103674,United_States_of_America,71742,dallas county medical center,ar,fordyce,DALLAS,(870) 352-6300,Critical Access Hospitals,Government - Local,52386,201 cliftoon street
103675,United_States_of_America,71754,magnolia hospital,ar,magnolia,COLUMBIA,(870) 235-3000,Acute Care Hospitals,Government - Local,36941,101 hospittal drive
103676,United_States_of_America,71801,wadley regional medical center at hope,ar,hope,HEMPSTEAD,(870) 722-3800,Acute Care Hospitals,Proprietary,83177,2001 southh main
103677,United_States_of_America,71822,little river memorial hospital,ar,ashdown,LITTLE RIVER,(870) 898-5011,Critical Access Hospitals,Voluntary non-profit - Private,22758,451 west llocke streetet
103678,United_States_of_America,71852,howard memorial hospital,ar,nashville,HOWARD,(870) 845-4400,Critical Access Hospitals,Voluntary non-profit - Private,13095,130 medicaal circle
103679,United_States_of_America,71854,riverview behavioral health,ar,texarkana,MILLER,(870) 772-5028,Psychiatric,Proprietary,72837,701 arkanssas boulevard suiteard suite 300
103680,United_States_of_America,71901,levi hospital,ar,hot springs,GARLAND,(501) 624-1281,Acute Care Hospitals,Voluntary non-profit - Private,19068,300 prospeect ave
103681,United_States_of_America,71901,national park medical center,ar,hot springs,GARLAND,(501) 321-1000,Acute Care Hospitals,Proprietary,14010,1910 malveern avenue
103682,United_States_of_America,71903,chi st vincent hospital hot springs,ar,hot springs,GARLAND,(501) 622-1000,Acute Care Hospitals,Voluntary non-profit - Church,52734,300 wernerr street
103683,United_States_of_America,71923,baptist health medical centerarkadelphia,ar,arkadelphia,CLARK,(870) 245-2622,Critical Access Hospitals,Voluntary non-profit - Private,87859,3050 twinrivers driveive
103684,United_States_of_America,71953,mena regional health system,ar,mena,POLK,(479) 394-6100,Acute Care Hospitals,Government - Local,27762,311 northmorrow streetreet
103685,United_States_of_America,72015,saline memorial hospital,ar,benton,SALINE,(501) 776-6000,Acute Care Hospitals,Proprietary,40406,1 medicall park driveve
103686,United_States_of_America,72019,rivendell behavioral health services of arkansas,ar,benton,SALINE,(501) 316-1255,Psychiatric,Proprietary,16142,100 rivenddell drive
103688,United_States_of_America,72032,baptist health medical centerconway,ar,conway,FAULKNER,(501) 585-2000,Acute Care Hospitals,Voluntary non-profit - Private,79594,1555 exchaange avenuee
103689,United_States_of_America,72034,conway behavioral health,ar,conway,FAULKNER,(501) 205-0011,Psychiatric,Proprietary,58001,2255 sturggis road
103690,United_States_of_America,72034,conway regional health system,ar,conway,FAULKNER,(501) 329-3831,Acute Care Hospitals,Voluntary non-profit - Private,42255,2302 colleege avenue
103691,United_States_of_America,72042,dewitt hospital  nursing home inc,ar,de witt,ARKANSAS,(870) 946-3571,Critical Access Hospitals,Voluntary non-profit - Private,71534,1641 whiteehead drivee
103692,United_States_of_America,72076,north metro medical center,ar,jacksonville,PULASKI,(501) 985-7000,Acute Care Hospitals,Proprietary,76529,1400 bradeen street
103693,United_States_of_America,72104,baptist health medical centerhot springs county,ar,malvern,HOT SPRING,(501) 332-1000,Acute Care Hospitals,Voluntary non-profit - Private,67298,1001 schneeider drivee
103695,United_States_of_America,72113,bridgeway inc the,ar,north little rock,PULASKI,(501) 771-1500,Psychiatric,Proprietary,14527,21 bridgewway road
103696,United_States_of_America,72113,united methodist behavioral hospital,ar,maumelle,PULASKI,(501) 803-3388,Psychiatric,Voluntary non-profit - Private,45772,1601 murphhy drive
103697,United_States_of_America,72117,baptist health medical center north little rock,ar,north little rock,PULASKI,(501) 202-3000,Acute Care Hospitals,Voluntary non-profit - Private,50521,3333 sprinnghill driveve
103698,United_States_of_America,72118,arkansas surgical hospital,ar,no little rock,PULASKI,(501) 748-8000,Acute Care Hospitals,Proprietary,38875,5201 northh shore driveive
103699,United_States_of_America,72120,st vincent medical centernorth,ar,sherwood,PULASKI,(501) 552-7100,Acute Care Hospitals,Voluntary non-profit - Church,77635,2215 wildwwood avenuee
103700,United_States_of_America,72143,white county medical center,ar,searcy,WHITE,(501) 278-3100,Acute Care Hospitals,Voluntary non-profit - Private,50358,3214 eastrace avenueue
103701,United_States_of_America,72160,baptist health medical centerstuttgart,ar,stuttgart,ARKANSAS,(870) 673-3511,Acute Care Hospitals,Voluntary non-profit - Private,12128,1703 northh buerkle stst
103702,United_States_of_America,72202,arkansas childrens hospital,ar,little rock,PULASKI,(501) 364-1100,Childrens,Voluntary non-profit - Private,21268,1 childrenns way slot 301lot 301
103703,United_States_of_America,72205,arkansas state hospital,ar,little rock,PULASKI,(501) 686-9000,Psychiatric,Government - State,10813,305 s palmm street
103704,United_States_of_America,72205,baptist health medical centerlittle rock,ar,little rock,PULASKI,(501) 202-2000,Acute Care Hospitals,Voluntary non-profit - Private,75999,9601 interrstate
103705,United_States_of_America,72205,chist vincent infirmary,ar,little rock,PULASKI,(501) 552-3000,Acute Care Hospitals,Voluntary non-profit - Private,15434,two st vinncent circlele
103706,United_States_of_America,72205,uams medical center,ar,little rock,PULASKI,(501) 686-5000,Acute Care Hospitals,Government - State,19292,4301 westmarkham street mailtreet mail slot 612
103707,United_States_of_America,72211,arkansas heart hospital llc,ar,little rock,PULASKI,(501) 219-7000,Acute Care Hospitals,Proprietary,31941,1701 s shaackleford roadroad
103708,United_States_of_America,72301,baptist memorial hospitalcrittenden inc,ar,west memphis,CRITTENDEN,(870) 394-7800,Acute Care Hospitals,Voluntary non-profit - Private,84908,2100 northh seventh streetstreet
103709,United_States_of_America,72301,woodridge behavioral center,ar,west memphis,CRITTENDEN,(870) 394-4113,Psychiatric,Proprietary,24250,600 north7th streett
103710,United_States_of_America,72315,great river medical center,ar,blytheville,MISSISSIPPI,(870) 838-7300,Acute Care Hospitals,Government - Local,20060,1520 n divvision streeteet
103711,United_States_of_America,72335,forrest city medical center,ar,forrest city,ST. FRANCIS,(870) 261-0000,Acute Care Hospitals,Proprietary,89938,1601 newcaastle road
103712,United_States_of_America,72342,helena regional medical center,ar,helena,PHILLIPS,(870) 338-5800,Acute Care Hospitals,Proprietary,59086,1801 martiin luther king jr drking jr drive
103713,United_States_of_America,72370,south missississpi county regional medical center,ar,osceola,MISSISSIPPI,(870) 563-7000,Critical Access Hospitals,Government - Local,84781,611 west llee avenue
103714,United_States_of_America,72396,crossridge community hospital,ar,wynne,CROSS,(870) 238-3300,Critical Access Hospitals,Voluntary non-profit - Private,74703,310 southfalls boulevardlevard
103715,United_States_of_America,72401,nea baptist memorial hospital,ar,jonesboro,CRAIGHEAD,(870) 972-7000,Acute Care Hospitals,Voluntary non-profit - Private,26391,4800 eastjohnson avenuevenue
103716,United_States_of_America,72401,st bernards medical center,ar,jonesboro,CRAIGHEAD,(870) 972-4100,Acute Care Hospitals,Voluntary non-profit - Private,79057,225 e jackkson
103717,United_States_of_America,72450,arkansas methodist medical center,ar,paragould,GREENE,(870) 239-7000,Acute Care Hospitals,Voluntary non-profit - Private,85014,900 west kkingshighwayay
103718,United_States_of_America,72454,piggott community hospital,ar,piggott,CLAY,(870) 598-3881,Critical Access Hospitals,Government - Local,77443,216 east mmain streett
