SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,Unnamed: 15,CONCAT_ADDRESS
8802,CDM,PPD,SHP675-301,1-78GB7OU,,Italy,Azienda Ospedaliero Universitaria Policlinico G.Rodolico - San Marco,Sicilia,Catania,95123,,942,Via Santa Sofia 78Dipartimento di CardiologiaAmbulatorio di Ecocardiografia
8803,CDM,PPD,NSMM-5001,28007,,Italy,Azienda Ospedaliero Universitaria Policlinico Vittorio Emanuele,Sicilia,Catania,95123,,943,Via Santa Sofia 78
8806,CDM,IQVIA,261203,543,1-1XGPK58,Italy,"Azienda Ospedaliera Universitaria ""Policlinico - Vittorio Emanuele"" (Presidio Ferrarotto Alessi)",Catania,Catania,95124,,946,"Via G. Clementi, 36"
8807,CDM,PRA,AP24534-14-203,530,1-1FD38IN,Italy,Azienda Ospedaliero - Universitaria Policlinico - Vittorio Emanuele,CATANIA,Catania,95124,,947,Divisone Di Ematologia Pad DVia Citelli 6
8808,CDM,PPD,C16029,1-Y42CJ9,,Italy,Azienda Ospedaliero Universitaria Policlinico Vittorio Emanuele,Sicilia,Catania,95124,,948,Via Salvatore Citelli 6
8809,CDM,PRA,Vedolizumab-3035,28004,1-1LL109B,Italy,Policlinico Universitario di Catania,CATANIA,Catania,95124,,949,Divisione di EmatologiaUnita di Trapianto di MidolloVia Santa Sofia 78
8810,CDM,PPD,SHP647-304,1-170R0ZZ,,Italy,Azienda Ospedaliera Cannizzaro,Sicilia,Catania,95126,,950,Via Messina 829Chirurgia Generale
8815,CDM,PPD,SHP647-301,1-113315X,,Italy,Azienda Ospedaliera per l'Emergenza Cannizzaro,Sicilia,Catania,95126,,955,Via Messina 829Chirurgia Generale
8817,CDM,IQVIA,161505,285,1-2O2TDLJ,Italy,Azienda Ospedaliera Universitaria Policlinico G. Martino,Messina,Messina,98122,,957,"Via Consolare Valeria,1"
8819,CDM,PPD,MLN0002-3024,1-DTUQSTW,,Italy,Az Ospedaliera Universitaria Policlinico G Martino,Sicilia,Messina,98124,,959,"via Consolare Valeria, 1U.O.C.  Farmacia"
8820,CDM,PPD,SHP647-305,1-1116RWX,,Italy,Az Ospedaliera Universitaria Policlinico G Martino,Sicilia,Messina,98125,,960,Via Consolare ValeriaUOSD Malattie Intestinali Croniche
8828,CDM,IQVIA,MLN0002SC-3031,28015,1-1T6AZ4B,Italy,Azienda Ospedaliera Universitaria Policlinico G. Martino,Messina,Messina,98125,,968,Via Consolare Valeria
7861,CDM,IQVIA,161505,281,1-2O2RTXV,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Torino,Torino,00126,,1,Corso Bramante 88/90
7862,CDM,PRA,AP26113-13-301,767,1-1FA42D2,Italy,Policlinico Universitario Campus Bio-Medico,ROMA,ROMA,00128,,2,Dipto Oncologia MedicaVia Alvaro del Portillo 200
7863,CDM,PPD,SHP647-305,1-XL73RP,,Italy,Policlinico Universitario Campus Biomedico Di Roma,Roma,Roma,00128,,3,Via Alvaro del Portillo 200
7870,CDM,IQVIA,161505,284,1-2O2TDKL,Italy,Azienda Ospedaliera Universitaria Policlinico Tor Vergata,Roma,Roma,00133,,10,"Viale Oxford, 81Azienda Ospedaliera Univ Pol Tor Vergata - Dermatologia"
7872,CDM,IQVIA,161403,284,1-1OTQTW5,Italy,Azienda Ospedaliera Universitaria Policlinico Tor Vergata,Rome,Roma,00133,,12,Viale Oxford 81
7874,CDM,PPD,MLN0002-3024,1-7K1AWF5,,Italy,Fondazione PTV Policlinico Tor Vergata,Lazio,Roma,00133,,14,"Via Montpellier, 1Dipartimento Di Neuroscienze"
7875,CDM,PPD,SHP647-303,303-151,,Italy,Fondazione PTV Policlinico Tor Vergata,Lazio,Roma,00133,,15,"Viale Oxford, 81U.O.C. Gastroenterologia ed Endoscopia Digestiva"
7879,CDM,PPD,SHP647-301,1-5II1E4Y,,Italy,Fondazione PTV Policlinico Tor Vergata,Lazio,Roma,00133,,19,"Viale Oxford, 81"
7886,CDM,PPD,SHP647-306,1-5G9UYZ0,,Italy,Fondazione PTV Policlinico Tor Vergata,Lazio,Rome,00133,,26,Viale Oxford 81Azienda Ospedaliera Universitaria Policlinico Tor Vergata
7893,CDM,IQVIA,SHP655-201,603,1-4DNI45V,Italy,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Roma,Roma,00137,,33,"via Tommaso Gargollo  24Largo Agostino Gemelli, 8"
7895,CDM,PRA,C31004,28006,1-1C5QLG0,Italy,Istituto Nationale Tumori Regina Elena,ROMA,Roma,00144,,35,Via Elio Chianesi 53
7896,CDM,PPD,Pevonedistat-2001,w1-IPDFGL,,Italy,Istituto Nazionale Tumori Regina Elena,Lazio,Rome,00144,,36,Via Elio Chianesi 53Istituti Fisioterapici Ospitalieri
7897,CDM,PPD,Pevonedistat-3001,1-16QY92E,,Italy,Ospedale S Eugenio,Lazio,Roma,00144,,37,Piazzale Dell'umanesimo 10Divisione Di Ematologia
7898,CDM,PPD,C16029,1-Y42CHC,,Italy,Ospedale S Eugenio,Lazio,Roma,00144,,38,Piazzale Umanesimo 10Unità Operativa Complessa Ematologia
7899,CDM,PRA,SYR-322_309,28001,1-1FHVG22,Italy,Ospedale Pediatrico Bambino Gesu,ROMA,Roma,00146,,39,EndocrinologiaViale di San Paolo 15
7900,CDM,PPD,C16029,1-Y42CIJ,,Italy,Azienda Ospedaliera San Camillo Forlanini,Lazio,Roma,00152,,40,Circonvallazione GianicolenseUnità Di Ematologia E Centro Trapianti Di Cellule Staminali
7901,CDM,PPD,Alofisel-5004,1-3QGRYFN,,Italy,Azienda Ospedaliera San Camillo Forlanini,Lazio,Roma,00152,,41,Circonvallazione Gianicolense 87U.O.S.D. Malattie Intestinali Croniche
7902,CDM,PRA,Brigatinib-2002,28009,1-1KACTWW,Italy,Azienda Ospedaliera San Camillo Forlanini,LAZIO,Roma,00152,,42,Circonvallazione Gianicolense 87
7903,CDM,PPD,SHP647-301,301-143,,Italy,Azienda Ospedaliera San Camillo Forlanini,Lazio,Roma,00152,,43,"Circonvallazione Gianicolense 87Gastroenterol. ed endoscopia dig, e diagn. operat."
7915,CDM,IQVIA,MLN0002SC-3031,28002,1-1S4KJ34,Italy,Azienda Ospedaliera San Camillo Forlanini,Roma,Roma,00152,,55,Circonvallazione Gianicolense 87c/o Azienda Ospedaliera San Camillo- Forlanini
7918,CDM,IQVIA,071301,385,1-2FNHRB8,Italy,Azienda Ospedaliera Universitaria Policlinico Umberto I - Università di Roma La Sapienza,Roma,Roma,00161,,58,Via Benevento 6Dipartimento di ematologia Clinical Trial Service Piano -1
7919,CDM,IQVIA,SHP677-304,385,1-4BKR8EX,Italy,Azienda Ospedaliera Universitaria Policlinico Umberto I - Università di Roma La Sapienza,Roma,Roma,00161,,59,"Via Benevento, 6"
7924,CDM,IQVIA,161505,292,1-37QD605,Italy,Azienda Ospedaliera Universitaria Policlinico Umberto I - Università di Roma La Sapienza,Roma,Roma,00161,,64,"Via dell'Università, 30"
7926,CDM,IQVIA,281102,032,1-513DZO4,Italy,Azienda Ospedaliera Universitaria Policlinico Umberto I - Università di Roma La Sapienza,Rome,Roma,00161,,66,Viale Del Policlinico 151
7927,CDM,PPD,P2002,1-5M0SGRV,,Italy,Azienda Policlinico Umberto I,Lazio,Roma,00161,,67,Via Benevento 6Dipartimento Di Biotecnologie ed Ematologia - Sezione Ematologia
7928,CDM,PPD,C16029,1-Y42CKC,,Italy,Azienda Policlinico Umberto I,Lazio,Roma,00161,,68,Via Benevento 6
7936,CDM,PPD,MLN0002-3024,t1-7K1AWIU,,Italy,Azienda Policlinico Umberto I,Lazio,Roma,00161,,76,Viale del Policlinico 155Dipartimento di Scienze dell'Invecchiamento
7941,CDM,PPD,P2002,28007,,Italy,Azienda Policlinico Umberto I,Roma,Roma,00161,,81,Via Benevento 6Centro di Ematologia
7943,CDM,PRA,Ponatinib-3001,28010,1-1KR28LD,Italy,Centro di Ematologia Policlinico Umberto I Universita Sapienza di Roma,ROMA,Roma,00161,,83,Dipartamento di Biotecnologie Cellulari ed EmatologiaSezione di EmatologiaVia Benevento 6
7946,CDM,PPD,MLN0002-3024,3024-28002,,Italy,Sapienza University of Rome,Lazio,Rome,00161,,86,Viale Regina Elena 324Pediatric Gastroenterology Unit
7948,CDM,PPD,NSMM-5001,1-MNRKTB,,Italy,Universita' Degli Studi La Sapienza,Lazio,Rome,00161,,88,Viale Del Policlinico 155Centro di Ematologia
7949,CDM,ICON,HGT-MLD-071,,402734,Italy,Bambin Gesu Hospital - Ospedale Pediatrico Bambin Gesu,Rome,Rome,00165,,89,"Piazza Sant'Onofrio, 4"
7951,CDM,PPD,MLN0002-3024,1-DTUQSSW,,Italy,IRCCS Ospedale Pediatrico Bambino Gesù,Lazio,Roma,00165,,91,PIAZZA SANT'ONOFRIO 4Dipartimento Di Cardiologia Pediatrica
7952,CDM,PPD,SHP675-301,1-78GKRM6,,Italy,IRCCS Ospedale Pediatrico Bambino Gesù - INCIPIT - PIN,Lazio,Roma,00165,,92,Piazza S. Onofrio 4Division of Metabolism
7953,CDM,PPD,SHP620-303,1-MCQSUU,,Italy,IRCCS Ospedale Pediatrico Bambino Gesù - INCIPIT - PIN,Lazio,Roma,00165,,93,Piazza S. Onofrio 4Dipartimento Di Onco-ematologia Pediatrica E Medicina Trasfusionale
7959,CDM,PPD,Pevonedistat-3001,1-16QY90Y,,Italy,IRCCS Ospedale Pediatrico Bambino Gesù - INCIPIT - PIN,Roma,Roma,00165,,99,"Piazza S. Onofrio, 4UOC Farmacia Ospedaliera"
7960,CDM,IQVIA,SHP633-304,0427,1-2QPNU9L,Italy,Ospedale Pediatrico Bambino Gesù,Roma,Roma,00165,,100,"Piazza S. Onofrio, 4"
7965,CDM,IQVIA,071301,381,1-2SMK13T,Italy,Ospedale Pediatrico Bambino Gesù,Rome,Roma,00165,,105,"Piazza sant’onofrio 4Padiglione Giovanni Paolo 2, 3 Piano, Stanza K5"
7966,CDM,PPD,SHP647-307,1-170PXOP,,Italy,Complesso Integrato Columbus,Roma,Roma,00168,,106,via G. Moscati 31Unità Operativa di Medicina Interna e Gastroenterologia
7972,CDM,PPD,SHP647-304,1-4MLLRP6,,Italy,Fondazione Policlinico Universitario A Gemelli,Emilia-Romagna,Roma,00168,,112,Largo A. Gemelli 8
7974,CDM,PPD,MLN0002-3025,3025-28005,,Italy,Fondazione Policlinico Universitario A Gemelli,Lazio,Roma,00168,,114,Largo A. Gemelli  8
7976,CDM,PPD,SHP647-301,301-165,,Italy,Fondazione Policlinico Universitario A Gemelli,Lazio,Roma,00168,,116,"Largo A. Gemelli 8U.O.C. Medicina Interna, Gastroenterologia e Malattie del Fegato"
7983,CDM,PPD,SHP647-301,301-141,,Italy,Fondazione Policlinico Universitario A Gemelli,Lazio,Roma,00168,,123,Largo Agostino Gemelli 8CEMAD
7991,CDM,PPD,SHP607-202,149,,Italy,Fondazione Policlinico Universitario A Gemelli,Lazio,Roma,00168,,131,Largo Agostino Gemelli 8U.O.C. di Neonatologia
7994,CDM,PPD,TAK-007-2001,1-87KNHS5,,Italy,Fondazione Policlinico Universitario A Gemelli,Lazio,Roma,00168,,134,VIA GIUSEPPE MOSCATI 31
7998,CDM,PPD,SHP675-301,1-3P63B7G,,Italy,Fondazione Policlinico Universitario A Gemelli,Roma,Roma,00168,,138,"Largo A. Gemelli, 8Unità Terapia Intesiva Cardiologica E Subintensiva"
8001,CDM,PRA,Ponatinib-3001,28006,1-1L9OC34,Italy,Fondazione Policlinico Universitario Agostino Gemelli,ROMA,Roma,00168,,141,Largo A Gemelli 8
8004,CDM,IQVIA,SHP677-304,386,1-4CW60O3,Italy,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Roma,Roma,00168,,144,"Largo Agostino Gemelli 8Farmacia Interna, Primo Piano, Ala F, stanza F194"
8011,CDM,PPD,TAK-079-1005,1-5D7EP3D,,Italy,Azienda Policlinico Umberto I,Lazio,Roma,00185,,151,Viale Università 30Dipartimento Di Neuroscienze
8012,CDM,PPD,MLN0002-3025,3025-28002,,Italy,Sapienza University of Rome,Lazio,Roma,00185,,152,PIAZZALE ALDO MORO 5
8013,CDM,PPD,SHP675-301,1-3P63B6S,,Italy,Ospedale Di Belcolle,Lazio,Viterbo,01100,,153,Strada Sammartinese
8015,CDM,PPD,C16029,1-Y42CLF,,Italy,Azienda Ospedaliera S Maria Di Terni,Umbria,Terni,05100,,155,"Viale Tristano Di Jaonnuccio, 1Struttura Complessa Di Oncoematologia"
8018,CDM,PPD,Pevonedistat-3001,1-1AR0DTD,,Italy,Azienda Sanitaria Universitaria Integrata di Udine - PO Universitario Santa Maria della Misericordia,Umbria,Perugia,06122,,158,Via Brunamonti 51
8019,CDM,PRA,AP26113-13-301,476,1-1FB8FX2,Italy,Azienda Ospedaliera di Perugia,PERUGIA,Perugia,06132,,159,SC Oncologia MedicaVia GDottori 1
8020,CDM,PPD,P2002,1-5PK159O,,Italy,Ospedale Santa Maria Della Misericordia Di Perugia,Umbria,Perugia,06156,,160,Piazza MenghiniStruttura Complessa Di Ematologia Con Trapianto Di Midollo Osseo
8022,CDM,PPD,Pevonedistat-2001,w1-IPDFHL,,Italy,Azienda Ospedaliera Universitaria Di Sassari,Sardegna,Sassari,07100,,162,"Viale San Pietro 12Universita degli Studi di Sassari, Istituto di Ematologia"
8023,CDM,IQVIA,SHP643-303,166,1-4S2B7HV,Italy,Azienda Ospedaliera di Cagliari - Presidio Monserrato,Monserrato,Cagliari,09042,,163,"SS 554 Km. 4,500"
8025,CDM,PPD,IOS,166,,Italy,Presidio Policlinico Di Monserrato,Sardegna,Monserrato,09042,,165,S.s. 554 Bivio Per Sestu
8026,CDM,PPD,MLN0002-3025,1-9W1QSV3,,Italy,Clinica Pediatrica e Malattie Rare,Sardegna,Cagliari,09121,,166,Via Jenner
8027,CDM,ICON,C25003,,86993,Italy,Ospedale Oncologico Businco Ematologia e CTMO,Italy,Cagliari,09121,,167,"7° piano ALA B Via Edward Jenner, 1"
8028,CDM,PPD,SHP647-304,1-190MAK8,,Italy,AO Brotzu - Clinica di Neuropsichiatria dell'Infanzia e dell'Adolescenza - INCIPIT – PIN,Cagliari,Cagliari,09134,,168,"Piazzale Ricchi, 1SC Gastroenterologia"
8029,CDM,PPD,SHP647-305,1-16352HN,,Italy,AO Brotzu - Clinica di Neuropsichiatria dell'Infanzia e dell'Adolescenza - INCIPIT – PIN,Cagliari,Cagliari,09134,,169,"Piazzale Ricchi, 1"
8033,CDM,PRA,Brigatinib-2002,28008,1-1KAJK4O,Italy,Azienda Ospedaliero - Universitaria San Luigi Gonzaga,TORINO,Orbassano,10043,,173,SCDU Malattie Apparato Respiratorio 5 ad Indirizzo oncologicoVia Regione Gonzole 10
8034,CDM,PPD,C16029,28008,,Italy,Azienda Sanitaria Ospedaliera S Luigi Gonzaga,Piemonte,Orbassano,10043,,174,Regione Gonzole 10Divisione di Medicina Interna ed Ematologia
8035,CDM,PPD,C16029,1-Y42KSF,,Italy,Azienda Sanitaria Ospedaliera S Luigi Gonzaga,Piemonte,Orbassano,10043,,175,Regione Gonzole 10
8039,CDM,IQVIA,C14012,28003,1-4CFQXD,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Candiolo,Torino,10060,,179,Strada Provinciale 142
8040,CDM,PPD,C16029,28014,,Italy,Fondazione del Piemonte per l’Oncologia (IRCCS),Piemonte,Candiolo,10060,,180,Strada Provinciale Di None 142
8041,CDM,PPD,SHP675-301,1-3P69UMH,,Italy,Università Degli Studi Di Torino,Piemonte,Torino,10123,,181,"Corso Dogliotti 14SCDU Endocrinologia, Diabetologia e Metabolismo"
8042,CDM,PPD,TAK-981-1501,28003,,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Piemonte,Torino,10124,,182,"Via Ventimiglia, 3Dipartimento Di Discipline Ginecologiche E Ostetriche"
8043,CDM,IQVIA,TAK-831-2002,28004,1-45LSMH9,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Torino,Torino,10124,,183,Via Cherasco 11
8044,CDM,PPD,Pevonedistat-1016,1-3LK7HT8,,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Piemonte,Torino,10126,,184,Corso Bramante 88Ematologia
8048,CDM,PPD,C16029,1-Y43S3I,,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Piemonte,Torino,10126,,188,Via Genova 3Unità Operativa Ematologia 1
8051,CDM,PPD,C16021,28101,,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Torino,Torino,10126,,191,Corso Bramante 88Struttura Complessa Ematologia U
8052,CDM,PPD,P2002,1-5M0H8LV,,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Torino,Torino,10126,,192,Corso Bramante 88
8053,CDM,PPD,SHP647-304,304-153,,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Torino,Torino,10126,,193,Corso Bramante 88/90Gastroenterologia U
8060,CDM,IQVIA,C25004,28001,1-272ZSCD,Italy,Azienda Ospedaliera Città della Salute e della Scienza di Torino,Torino,Torino,10126,,200,Piazza Polonia 94
8061,CDM,PRA,C34004,28004,1-1C872YU,Italy,Azienda Ospedaliera Universitaria Citta della Salute e della Scienza di Torino,PIEMONTE,Torino,10126,,201,Struttura Complessa di EmatologiaCorso Bramante 8890
8063,CDM,ICON,C25001,,69841,Italy,Azienda Sanitaria Ospedaliera S.Giovanni Battista (Molinette),Italy,Torino,10126,,203,Ospedale S.Giovanni Battista (Molinette)Dermatologia 2Corso Bramante 88/90
8064,CDM,PPD,SHP620-302,612,,Italy,Ospedale Infantile Regina Margherita - INCIPIT - PIN,Piemonte,Torino,10126,,204,"Piazza Polonia, 94S.C. Oncoematologia Pediatrica e Centro Trapianti"
8066,CDM,PPD,Brigatinib-1003,1-61ET82J,,Italy,Ospedale Infantile Regina Margherita - INCIPIT - PIN,Torino,Turin,10126,,206,Piazza Polonia 94
8068,CDM,PPD,Pevonedistat-1016,1-3LK7HS6,,Italy,Azienda Ospedaliera Ordine Mauriziano di Torino,Piemonte,Torino,10128,,208,"Via Magellano N.1Ospedale Umberto I di Torino, Dipartimento Strutturale Medico - S.C.D.U. Ematologia"
8070,CDM,PPD,Alofisel-5003,1-3DBC2NY,,Italy,Azienda Ospedaliera Ordine Mauriziano di Torino,Piemonte,Turin,10128,,210,"Via Ferdinando Magellano, 1"
8071,CDM,PPD,SHP647-307,307-152,,Italy,Azienda Ospedaliera Ordine Mauriziano di Torino,Torino,Torino,10128,,211,Via Ferdinando Magellano 1SC Gastroenterologia
8075,CDM,IQVIA,TAK-743-3001,171,1-553RSJ8,Italy,Ospedale Mauriziano Umberto I,Torino,Torino,10128,,215,"Largo Filippo Turati,62"
8077,CDM,PPD,C16019,1-2R71DN,,Italy,Azienda Sanitaria Ospedaliera S. Croce e Carle,Piemonte,Cuneo,12100,,217,Via M. Coppino 26Struttura Complessa Ematologia
8080,CDM,ICON,C25003,,86997,Italy,Ospedale Civile Di Cuneo Santa Croce E Carle,Cuneo,Cuneo,12100,,220,Divisione Di Cardiologia - Utic
8084,CDM,IQVIA,241501,121,1-2SW0CRE,Italy,Azienda Ospedaliera Nazionale Santi Antonio e Biagio e Cesare Arrigo,Alessandria,Alessandria,15100,,224,"Via Venezia, 16"
8085,CDM,PPD,Pevonedistat-3001,1-16QY93S,,Italy,Azienda Ospedaliera Santi Antonio Biagio E Cesare Arrigo,Piemonte,Allessandria - AL,15100,,225,Via Venezia 18Struttura Complessa Oncologia - Dipartimento Oncoematologico
8086,CDM,PPD,Vedolizumab-4013,28002,,Italy,Azienda Ospedaliera San Camillo Forlanini,Lazio,Rome,152,,226,Circonvallazione Gianicolense 87Department of Gastroenterology
8088,CDM,PRA,C31004,28005,1-1C5O1GU,Italy,Ente Ospedaliero Ospedali Galliera,GENOVA,Genova,16128,,228,Via Mura delle Cappuccine 1416128 Genova
8089,CDM,PRA,AP24534-14-203,528,1-1FD38H4,Italy,Azienda Ospedaliera Universitaria San Martino,GENOVA,Genova,16132,,229,Clinica EmatologicaLargo Rosanna Benzi 10
8092,CDM,PRA,Brigatinib-3001,28014,1-1L6OLPH,Italy,Azienda Policlinico San Martino,GENOVA,Genova,16132,,232,Oncologia Medica ALargo Rosanna Benzi 10
8093,CDM,PRA,Ponatinib-3001,28009,1-1L9MV45,Italy,Azienda Policlinico San Martino,LIGURIA,Genova,16132,,233,Largo Rosanna Benzi 10
8095,CDM,PPD,TAK-079-1005,28503,,Italy,IRCCS AOU San Martino,Liguria,Genova,16132,,235,"Largo Daneo  3Dipartimento di Neuroscienze, Riabilitazione, Oftalmologia, Genetica e Scienze Materno-InfantiliUnità Operativa Clinica Neurologica"
8096,CDM,PPD,SHP647-306,1-170R17H,,Italy,IRCCS Az. Osp. Universitaria San Martino- IST,Liguria,Genova,16132,,236,"Largo R. Benzi, 10Clinica gastroenterologica con endoscopia"
8103,CDM,PPD,C16019,1-4D1JKJ,,Italy,IRCCS Az. Osp. Universitaria San Martino- IST,Liguria,Genova,16132,,243,Largo Rosanna Benzi 10
8107,CDM,PPD,Pevonedistat-1016,1-3LK7HRG,,Italy,Ospedale Policlinico San Martino,Liguria,Genova,16132,,247,Largo Rosanna Benzi 10Unità Operativa Clinica Ematologica
8110,CDM,PPD,SHP647-303,1-5HGRWRT,,Italy,Università Degli Studi Di Genova,Liguria,Genoa,16132,,250,Largo Rosanna Benzi 10Unità Operativa Clinica Gastroentologica con Endoscopia - Dipartimento Medicina Interna
8112,CDM,PPD,SHP647-304,1-5HC5ZVV,,Italy,Università Degli Studi Di Genova,Liguria,Genova,16132,,252,Largo Rosanna Benzi 10Unità Operativa Clinica Gastroentologica con Endoscopia - Dipartimento Medicina Interna
8115,CDM,PPD,SHP620-303,1-MCQSUI,,Italy,Istituto G Gaslini Ospedale Pediatrico IRCCS - INCIPIT - PIN,Genova,Genova,16147,,255,"Via Gerolamo Gaslini, 5 Padiglione N 12UOSD Trapianto Staminali Emopoietiche"
8116,CDM,PPD,SHP620-302,1-SV834S,,Italy,Istituto G Gaslini Ospedale Pediatrico IRCCS - INCIPIT - PIN,Genova,Genova,16147,,256,"Via Gerolamo Gaslini, 5 Padiglione N 12"
8118,CDM,PPD,Brigatinib-1002,1-61FJUOY,,Italy,Istituto G Gaslini Ospedale Pediatrico IRCCS - INCIPIT - PIN,Liguria,Genoa,16147,,258,Largo Gerolamo Gaslini 5Dipartimento di Onco – Ematologia Pediatrica
8120,CDM,PPD,MLN0002-3024,1-83KIH8A,,Italy,Istituto G Gaslini Ospedale Pediatrico IRCCS - INCIPIT - PIN,Liguria,Genova,16147,,260,"L. go G. Gaslini, 5Dipartimento di Ematologia e Oncologia Pediatrica"
8123,CDM,PPD,SHP607-202,152,,Italy,Istituto G Gaslini Ospedale Pediatrico IRCCS - INCIPIT - PIN,Liguria,Genova,16147,,263,Largo G. Gaslini 5
8127,CDM,PPD,P2002,1-5PK159C,,Italy,University Policlinico GEMELLI,Toscana,Roma,168,,267,Largo Gemelli 1Unità Operativa Complessa Oncologia Medica
8128,CDM,PPD,TAK-079-1005,28502,,Italy,Azienda Ospedaliera Sant'andrea,Lazio,Roma,189,,268,Via di Grottarossa 1035-1039U.O.C. Neurologia
8129,CDM,PPD,SHP647-306,1-248I61T,,Italy,ASST Rhodense - Ospedale di Rho,Milano,Rho,20017,,269,Corso Europa 250Gastroenterologia
8136,CDM,PPD,Brigatinib-1003,1-6188XKV,,Italy,ASST di Monza - Azienda Ospedaliera San Gerardo,Lombardia,Monza,20052,,276,Via Giovanbattista Pergolesi 33
8138,CDM,PPD,HOS,005,,Italy,Azienda Socio Sanitaria Territoriale – ASST di Monza,Lombardia,Monza,20052,,278,Via Giambattista Pergolesi 33U.O.S. Malattie Metaboliche Rare Clinica Pediatrica
8140,CDM,PPD,Alofisel-5003,1-3DBC2LF,,Italy,Istituto Clinico Humanitas,Lombardia,Rozzano,20089,,280,Via Alessandro Manzoni 56
8141,CDM,PPD,NSMM-5001,1-MNRKTO,,Italy,Istituto Clinico Humanitas,Lombardia,Rozzano,20089,,281,Via Manzoni 56U.O. Oncologia Medica ed Ematologia
8143,CDM,PPD,TAK-007-2001,1-87ARZ4Q,,Italy,Istituto Clinico Humanitas,Lombardia,Rozzano (MI),20089,,283,"Via Manzoni, 56Unità Operativa Medicina Nucleare"
8144,CDM,PPD,SHP620-302,606,,Italy,Istituto Clinico Humanitas,Milano,Rozzano,20089,,284,Via A. Manzoni 56
8145,CDM,PPD,Pevonedistat-1016,1-3P1FS1O,,Italy,Istituto Clinico Humanitas,Milano,Rozzano,20089,,285,via A. Manzoni 56U.O. Oncologia Medica ed Ematologia
8155,CDM,IQVIA,161403,293,1-1JJ8LT5,Italy,Istituto Clinico Humanitas,Rozzano,Milano,20089,,295,"Via Manzoni, 56"
8157,CDM,IQVIA,MLN0002SC-3031,28007,1-1SDWYL5,Italy,Istituto Clinico Humanitas,Rozzano,Milano,20089,,297,"Via Manzoni, 56Sperimentazioni cliniche, UO Farmacia, Humanitas Research Hospital"
8160,CDM,PRA,Vedolizumab-3035,28009,1-1LL00ER,Italy,Istituto Clinico Humanitas Humanitas Cancer Center,MILANO,Milano,20089`,,300,UO Oncologia Medica ed Ematologia  Humanitas Cancer CenterVia Manzoni 56
8161,CDM,PRA,Ponatinib-3001,28005,1-1KR0U6P,Italy,Azienda Ospedaliera San Gerardo di Monza,MONZA E BRIANZA,Monza,20090,,301,Via Pergolesi 33Unit  di Ricerca Clinica  Sezione di Ematologia
8163,CDM,IQVIA,MLN0002SC-3030,28010,1-26CTH2C,Italy,I.R.C.C.S Policlinico San Donato,San Donato Milanese,Milano,20097,,303,Piazza Edmondo Malan 2
8165,CDM,PPD,SHP647-307,1-4MGJEUP,,Italy,Policlinico San Donato,Lombardia,San Donato,20097,,305,Via Morandi 30U.O. Medicina Generale III - Gastroenterologia
8166,CDM,PPD,SHP647-303,1-4MSZ492,,Italy,Policlinico San Donato,Milano,San Donato Milanese,20097,,306,"Via Morandi, 30U.O. Gastroenterologia ed Endoscopia Digestiva"
8178,CDM,PPD,TAK-079-1004,28401,,Italy,A.O.U. Maggiore della Carità,Piemonte,Novara,20100,,318,Corso Mazzini 18Struttura Complessa Ematologia
8179,CDM,PPD,SHP647-306,1-170PXMJ,,Italy,ASST Fatebenefratelli Sacco - Ospedale Luigi Sacco,Lombardia,Milano,20121,,319,Corso Di Porta Nuova 23
8186,CDM,PPD,SHP607-203,1-CNLQ9UD,,Italy,Fondazione IRCCS Cà Granda Ospedale Maggiore Policlinico,Lombardia,Milano,20121,,326,"Via Pace 9Dipartimento Medicina Interna, Centro Emofilia E Trombosi Angelo Bianchi Bonomi,"
8187,CDM,PRA,TAK-041-2001,Dell'Osso,1-1L8CZF4,Italy,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,MILANO,Milano,20122,,327,Via Francesco Sforza 28
